,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg,goal_loc_jpsxg,goal_loc_jpsxg - jpsxg
735,,2730843921,Kai Havertz,FromCorner,9825,749736,101.7758620692,32.17,90,SecondHalf,False,False,True,False,True,103.8620689656,33.31375,32.78,1.6630526234,0.22,0.71,InsideBox,9825,8466,Arsenal,Southampton,3,1,4506323,2024-10-05T14:00:00Z,#bd0510,#bd0510,1.32275132275132,0.439961011481482,1.0,2.0,34,90+2,Arsenal,Saved,4.0,Head,,Bukayo Saka,Takehiro Tomiyasu,Pass (Live),1.32275132275132,0.439961011481482,Right,Top,0,0,0,0,0,1,0.16107122768523185,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3214449217943208,-0.38855507820567914,0.3199468273914021,-0.0014980944029187038
738,,2753656461,Kai Havertz,FastBreak,9825,749736,91.1,35.60125,36,FirstHalf,False,False,True,False,True,,,35.90625,0.4045263138,0.58,0.37,InsideBox,8654,9825,West Ham United,Arsenal,2,5,4506421,2024-11-30T17:30:00Z,#bd0510,#bd0510,0.495701058201058,0.107017543333333,1.0,,7,36,Arsenal,Goal,17.0,Left Foot,,Leandro Trossard,Martin Ødegaard,Pass (Live),0.495701058201058,0.107017543333333,Left,Bottom,1,0,0,0,0,0,0.19478014657410747,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3426523492815734,-0.027347650718426597,0.34859736543949366,0.005945016157920258
740,,2755423679,Kai Havertz,RegularPlay,9825,749736,102.629310345,42.1771875,75,SecondHalf,False,False,True,False,True,104.525862069,37.43125,36.44,0.7319999964,0.25,0.35,InsideBox,9825,10260,Arsenal,Manchester United,2,0,4506424,2024-12-04T20:15:00Z,#bd0510,#bd0510,0.354497354497353,0.193650792698413,1.0,,14,75.0,Arsenal,Saved,6.0,Left Foot,,Martin Ødegaard,Martin Ødegaard,Take-On,0.354497354497353,0.193650792698413,Left,Bottom,1,0,0,0,0,0,0.30119838618846667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6316966649647681,0.2816966649647681,0.6038706683662116,-0.027825996598556446
744,,2758943861,Kai Havertz,RegularPlay,9825,749736,96.4122807008,30.268,64,SecondHalf,False,False,True,False,True,103.577586207,32.3225,31.17875,1.1814736784,0.06,0.37,InsideBox,9825,8668,Arsenal,Everton,0,0,4506444,2024-12-14T15:00:00Z,#bd0510,#bd0510,1.74636243386244,0.312559174179894,1.0,,12,64.0,Arsenal,Saved,10.0,Head,,Gabriel Martinelli,Gabriel Magalhães,Pass (Live),1.74636243386244,0.312559174179894,Right,Top,0,0,0,0,0,1,0.11217254478037803,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2650180149008212,-0.10498198509917878,0.2931434327342658,0.028125417833444577
745,,2761260825,Kai Havertz,RegularPlay,9825,749736,102.4396551726,34.305,38,FirstHalf,False,False,True,False,True,,,35.90625,0.2825263144,0.85,0.99,InsideBox,9826,9825,Crystal Palace,Arsenal,1,5,4506455,2024-12-21T17:30:00Z,#bd0510,#bd0510,0.495701058201058,0.0747424112169312,1.0,,12,38,Arsenal,Goal,3.0,Right Foot,Volley,Gabriel Jesus,,,0.495701058201058,0.0747424112169312,Left,Bottom,1,0,0,0,0,0,0.2953657013833107,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6769467919873133,-0.31305320801268666,0.682149272767922,0.005202480780608698
747,,2762464403,Kai Havertz,RegularPlay,9825,749736,102.0603448278,31.56,23,FirstHalf,False,False,True,False,True,,,35.0675,1.7079999916,0.76,0.98,InsideBox,9825,9902,Arsenal,Ipswich Town,1,0,4506484,2024-12-27T20:15:00Z,#bd0510,#bd0510,0.717592592592592,0.45185184962963,1.0,,2,23,Arsenal,Goal,4.0,Right Foot,,Leandro Trossard,Gabriel Magalhães,Pass (Live),0.717592592592592,0.45185184962963,Middle,Top,0,0,0,1,0,0,0.20801470327333602,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2675148238813375,-0.7124851761186625,0.24769637796657534,-0.019818445914762173
748,,2762473825,Kai Havertz,RegularPlay,9825,749736,98.4385964909,29.21142857,75,SecondHalf,False,False,True,False,True,102.9137931036,31.78875,33.39,0.5714736814,0.27,0.09,InsideBox,9825,9902,Arsenal,Ipswich Town,1,0,4506484,2024-12-27T20:15:00Z,#bd0510,#bd0510,1.16137566137566,0.151183513597884,1.0,,12,75,Arsenal,Saved,8.0,Right Foot,,Leandro Trossard,Mikel Merino,Pass (Live),1.16137566137566,0.151183513597884,Middle,Bottom,0,0,1,0,0,0,0.2409218090612017,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.22972379712408114,0.13972379712408114,0.22166175792568238,-0.008062039198398763
751,,2765805143,Kai Havertz,RegularPlay,9825,749736,94.9649122793,36.51625,56,SecondHalf,False,False,True,False,True,103.2931034484,33.8475,34.1525,0.770526312,0.1,0.04,InsideBox,9825,8586,Arsenal,Tottenham Hotspur,2,1,4506513,2025-01-15T20:00:00Z,#bd0510,#bd0510,0.959656084656084,0.20384293968254,1.0,,10,56,Arsenal,Saved,12.0,Head,,Thomas Partey,,,0.959656084656084,0.20384293968254,Middle,Bottom,0,0,1,0,0,0,0.21374128396129521,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.12086070465730965,0.08086070465730966,0.11720037950562612,-0.003660325151683533
754,,2766635065,Kai Havertz,RegularPlay,9825,749736,97.1842105256,37.744,55,SecondHalf,False,False,True,False,True,,,32.0175,0.449473682,0.09,0.18,InsideBox,9825,10252,Arsenal,Aston Villa,2,2,4506523,2025-01-18T17:30:00Z,#bd0510,#bd0510,1.5244708994709,0.118908381481481,1.0,,12,55,Arsenal,Goal,9.0,Left Foot,Volley,Leandro Trossard,Gabriel Magalhães,Pass (Live),1.5244708994709,0.118908381481481,Right,Bottom,0,0,0,0,1,0,0.2550292376860388,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5377839546191399,0.35778395461913987,0.5334095934274719,-0.004374361191668008
756,,2768667987,Kai Havertz,RegularPlay,9825,749736,96.7017543851,30.34,24,FirstHalf,False,False,True,False,True,103.4827586208,33.00875,33.77125,0.4045263138,0.17,0.05,InsideBox,8602,9825,Wolverhampton Wanderers,Arsenal,0,1,4506612,2025-01-25T15:00:00Z,#bd0510,#bd0510,1.06051587301587,0.107017543333333,1.0,,2,24,Arsenal,Saved,10.0,Head,,Leandro Trossard,Declan Rice,Pass (Live),1.06051587301587,0.107017543333333,Middle,Bottom,0,0,1,0,0,0,0.22600457544338626,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.13888487947706982,0.08888487947706981,0.14811045173132273,0.009225572254252912
758,,2771973837,Kai Havertz,RegularPlay,9825,749736,83.4985436896,47.7141401244,1,FirstHalf,False,False,True,False,False,102.4396551726,35.75375,36.135,1.0145263108,0.02,0.05,OutsideBox,9825,8456,Arsenal,Manchester City,5,1,4506614,2025-02-02T16:30:00Z,#bd0510,#bd0510,0.435185185185184,0.268393203915344,1.0,,0,1,Arsenal,Saved,25.0,Left Foot,,,,,0.435185185185184,0.268393203915344,Left,Bottom,1,0,0,0,0,0,0.13326513292111153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2769942609672492,0.22699426096724923,0.2541316850352335,-0.02286257593201574
761,,2772047995,Kai Havertz,FastBreak,9825,749736,96.8947368413,25.880625,76,SecondHalf,False,False,True,False,True,,,36.66875,0.6934736808,0.13,0.71,InsideBox,9825,8456,Arsenal,Manchester City,5,1,4506614,2025-02-02T16:30:00Z,#bd0510,#bd0510,0.293981481481481,0.183458645714286,1.0,,16,76,Arsenal,Goal,10.0,Left Foot,,Gabriel Martinelli,Thomas Partey,Pass (Live),0.293981481481481,0.183458645714286,Left,Bottom,1,0,0,0,0,0,0.24141831557865157,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.47784227340390084,-0.23215772659609912,0.45768161506843447,-0.020160658335466375
762,,2712675873,Leandro Trossard,RegularPlay,9825,318615,93.6,38.452380954,67,SecondHalf,False,False,True,False,True,,,31.4075,0.2825263144,0.13,0.38,InsideBox,10252,9825,Aston Villa,Arsenal,0,2,4506274,2024-08-24T16:30:00Z,#bd0510,#bd0510,1.68584656084656,0.0747424112169312,1.0,,13,67,Arsenal,Goal,13.0,Right Foot,,Martin Ødegaard,Bukayo Saka,Pass (Live),1.68584656084656,0.0747424112169312,Right,Bottom,0,0,0,0,1,0,0.22339343180975726,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4382127357606151,0.058212735760615086,0.44896218108144925,0.010749445320834161
766,,2715296263,Leandro Trossard,RegularPlay,9825,318615,93.5,50.3765605078,45,FirstHalf,False,False,True,False,True,103.6724137932,36.05875,37.2025,0.160526315,0.03,0.2,InsideBox,9825,10204,Arsenal,Brighton & Hove Albion,1,1,4506283,2024-08-31T11:30:00Z,#bd0510,#bd0510,0.152777777777778,0.0424672791005291,1.0,2.0,8,45+2,Arsenal,Saved,18.0,Right Foot,,Gabriel Magalhães,William Saliba,Pass (Live),0.152777777777778,0.0424672791005291,Left,Bottom,1,0,0,0,0,0,0.22398147251185546,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.400380570807626,0.200380570807626,0.4181393323644072,0.01775876155678119
769,,2727052563,Leandro Trossard,RegularPlay,9825,318615,96.0263157884,37.768,45,FirstHalf,False,False,True,False,True,,,31.255,0.2054736832,0.6,0.98,InsideBox,9825,8197,Arsenal,Leicester City,4,2,4506314,2024-09-28T14:00:00Z,#bd0510,#bd0510,1.72619047619048,0.0543581172486773,1.0,1.0,11,45+1,Arsenal,Goal,11.0,Right Foot,,Gabriel Martinelli,Declan Rice,Pass (Live),1.72619047619048,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.24470145093201864,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4991349543895195,-0.4808650456104805,0.5141047944576392,0.014969840068119744
772,,2727141909,Leandro Trossard,RegularPlay,9825,318615,94.1929824545,39.124761906,74,SecondHalf,False,False,True,False,True,101.5862068968,35.6775,35.29625,1.380526309,0.16,0.36,InsideBox,9825,8197,Arsenal,Leicester City,4,2,4506314,2024-09-28T14:00:00Z,#bd0510,#bd0510,0.657076719576718,0.36521860026455,1.0,,32,74,Arsenal,Saved,13.0,Right Foot,,Declan Rice,,,0.657076719576718,0.36521860026455,Left,Top,0,1,0,0,0,0,0.14043294886931534,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3374050612517066,-0.02259493874829338,0.34196611656257786,0.004561055310871254
777,,2750487135,Leandro Trossard,FromCorner,9825,318615,97.6666666661,33.31375,2,FirstHalf,False,False,True,False,True,102.9137931036,33.46625,34.4575,0.8925263114,0.13,0.15,InsideBox,9825,10203,Arsenal,Nottingham Forest,3,0,4506534,2024-11-23T15:00:00Z,#bd0510,#bd0510,0.878968253968253,0.236118071798942,1.0,,1,2,Arsenal,Saved,9.0,Right Foot,,Bukayo Saka,,,0.878968253968253,0.236118071798942,Middle,Bottom,0,0,1,0,0,0,0.23618510268001974,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2691828704831128,0.1191828704831128,0.24150512183396977,-0.02767774864914302
778,,2750565223,Leandro Trossard,RegularPlay,9825,318615,91.7,20.4960509585,40,FirstHalf,False,False,True,False,True,103.1982758622,31.94125,31.02625,1.2585263096,0.03,0.25,InsideBox,9825,10203,Arsenal,Nottingham Forest,3,0,4506534,2024-11-23T15:00:00Z,#bd0510,#bd0510,1.78670634920635,0.332943468148148,1.0,,9,40,Arsenal,Saved,18.0,Right Foot,,Bukayo Saka,Bukayo Saka,Shot,1.78670634920635,0.332943468148148,Right,Top,0,0,0,0,0,1,0.06495238404115253,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2525253507761406,0.002525350776140578,0.2660007127886511,0.013475362012510539
780,,2753649509,Leandro Trossard,RegularPlay,9825,318615,101.3017241382,37.732,27,FirstHalf,False,False,True,False,True,,,32.9325,0.0834736838,0.68,0.97,InsideBox,8654,9825,West Ham United,Arsenal,2,5,4506421,2024-11-30T17:30:00Z,#bd0510,#bd0510,1.28240740740741,0.0220829851322751,1.0,,3,27,Arsenal,Goal,4.0,Right Foot,,Bukayo Saka,Martin Ødegaard,Pass (Live),1.28240740740741,0.0220829851322751,Middle,Bottom,0,0,1,0,0,0,0.2709704428973782,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2900429064181031,-0.6799570935818968,0.3091376387339233,0.019094732315820206
783,,2757033363,Leandro Trossard,RegularPlay,9825,318615,94.5789473669,46.8733757928,57,SecondHalf,False,False,True,False,True,103.8620689656,35.75375,33.2375,0.3274736826,0.02,0.03,InsideBox,9879,9825,Fulham,Arsenal,1,1,4506437,2024-12-08T14:00:00Z,#bd0510,#bd0510,1.20171957671958,0.0866332493650794,1.0,,9,57.0,Arsenal,Saved,15.0,Right Foot,,Jurriën Timber,Bukayo Saka,Pass (Live),1.20171957671958,0.0866332493650794,Middle,Bottom,0,0,1,0,0,0,0.2157399978079837,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1745109099485369,0.1445109099485369,0.1794618268107321,0.004950916862195204
792,,2765783221,Leandro Trossard,FastBreak,9825,318615,90.1,47.15363057,44,FirstHalf,False,False,True,False,True,,,31.255,0.770526312,0.05,0.08,InsideBox,9825,8586,Arsenal,Tottenham Hotspur,2,1,4506513,2025-01-15T20:00:00Z,#bd0510,#bd0510,1.72619047619048,0.20384293968254,1.0,,4,44,Arsenal,Goal,18.0,Left Foot,,Martin Ødegaard,Thomas Partey,Tackle,1.72619047619048,0.20384293968254,Right,Bottom,0,0,0,0,1,0,0.1967121042420611,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3673919991704075,0.2873919991704075,0.34656500672064944,-0.020826992449758053
794,,2766601591,Leandro Trossard,RegularPlay,9825,318615,86.4602941172,47.2937579586,18,FirstHalf,False,False,True,False,False,102.8189655174,34.83875,32.17,1.1814736784,0.03,0.13,OutsideBox,9825,10252,Arsenal,Aston Villa,2,2,4506523,2025-01-18T17:30:00Z,#bd0510,#bd0510,1.48412698412698,0.312559174179894,1.0,,2,18,Arsenal,Saved,22.0,Right Foot,Deflected,Kai Havertz,Martin Ødegaard,Pass (Live),1.48412698412698,0.312559174179894,Right,Top,0,0,0,0,0,1,0.03224953498395855,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.17586801999672977,0.045868019996729764,0.18974182158711,0.013873801590380236
799,,2766658527,Leandro Trossard,RegularPlay,9825,318615,98.4385964909,44.7014012695,90,SecondHalf,False,False,True,False,True,103.6724137932,37.2025,36.21125,0.3659999982,0.05,0.11,InsideBox,9825,10252,Arsenal,Aston Villa,2,2,4506523,2025-01-18T17:30:00Z,#bd0510,#bd0510,0.415013227513228,0.0968253963492064,1.0,1.0,25,90+1,Arsenal,Saved,10.0,Right Foot,,Raheem Sterling,,,0.415013227513228,0.0968253963492064,Left,Bottom,1,0,0,0,0,0,0.2651010123849068,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5893560119780715,0.47935601197807154,0.5907548737710819,0.0013988617930104086
800,,2776247155,Leandro Trossard,RegularPlay,9825,318615,101.8706896554,42.1771875,9,FirstHalf,False,False,True,False,True,104.525862069,36.21125,35.9825,0.5714736814,0.22,0.31,InsideBox,8197,9825,Leicester City,Arsenal,0,2,4506627,2025-02-15T12:30:00Z,#bd0510,#bd0510,0.4755291005291,0.151183513597884,1.0,,0,9,Arsenal,Saved,6.0,Right Foot,Volley,Martin Ødegaard,Jurriën Timber,Pass (Live),0.4755291005291,0.151183513597884,Left,Bottom,1,0,0,0,0,0,0.2944236378589767,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6047201168905134,0.2947201168905134,0.5881627336291878,-0.01655738326132561
803,,2779445577,Leandro Trossard,RegularPlay,9825,318615,93.8,46.8033120985,63,SecondHalf,False,False,True,False,True,103.2931034484,35.6775,35.60125,0.2054736832,0.04,0.11,InsideBox,9825,8654,Arsenal,West Ham United,0,1,4506634,2025-02-22T15:00:00Z,#bd0510,#bd0510,0.576388888888889,0.0543581172486773,1.0,,18,63,Arsenal,Saved,15.0,Right Foot,,Martin Ødegaard,Thomas Partey,Pass (Live),0.576388888888889,0.0543581172486773,Left,Bottom,1,0,0,0,0,0,0.22478185360435832,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.40536016947667225,0.29536016947667226,0.42223572233486706,0.01687555285819481
809,,2786271289,Leandro Trossard,RegularPlay,9825,318615,98.2456140347,27.950714285,34,FirstHalf,False,False,True,False,True,103.4827586208,31.94125,32.70375,0.4879999976,0.35,0.27,InsideBox,10260,9825,Manchester United,Arsenal,1,1,4506348,2025-03-09T16:30:00Z,#bd0510,#bd0510,1.34292328042328,0.129100528465608,1.0,,5,34,Arsenal,Saved,8.0,Left Foot,Volley,Martin Ødegaard,Jurriën Timber,Pass (Live),1.34292328042328,0.129100528465608,Right,Bottom,0,0,0,0,1,0,0.2593588798575833,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5578621551574579,0.28786215515745783,0.5498346627689824,-0.008027492388475443
817,,2796031231,Leandro Trossard,FastBreak,9825,318615,91.8,42.7553125,34,FirstHalf,False,False,True,False,True,,,32.39875,0.2054736832,0.11,0.2,InsideBox,8668,9825,Everton,Arsenal,1,1,4506376,2025-04-05T11:30:00Z,#bd0510,#bd0510,1.42361111111111,0.0543581172486773,1.0,,4,34,Arsenal,Goal,16.0,Left Foot,,Raheem Sterling,,,1.42361111111111,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.20958117460757134,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.405509261803382,0.20550926180338197,0.42253456508230836,0.017025303278926374
818,,2796046153,Leandro Trossard,RegularPlay,9825,318615,101.8706896554,39.545000001,45,FirstHalf,False,False,True,False,True,102.8189655174,38.200238097,35.29625,0.1219999994,0.17,0.28,InsideBox,8668,9825,Everton,Arsenal,1,1,4506376,2025-04-05T11:30:00Z,#bd0510,#bd0510,0.657076719576718,0.0322751321164021,1.0,3.0,6,45+3,Arsenal,Saved,4.0,Right Foot,,Jakub Kiwior,Jorginho,Pass (Live),0.657076719576718,0.0322751321164021,Left,Bottom,1,0,0,0,0,0,0.2930397000317463,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6029895997464839,0.3229895997464839,0.6202241923114373,0.01723459256495341
821,,2800003315,Leandro Trossard,RegularPlay,9825,318615,83.6111650488,34.53375,44,FirstHalf,False,False,True,False,False,103.2931034484,34.0,32.55125,0.5714736814,0.09,0.09,OutsideBox,9825,9937,Arsenal,Brentford,1,1,4506384,2025-04-12T16:30:00Z,#bd0510,#bd0510,1.3832671957672,0.151183513597884,1.0,,8,44,Arsenal,Saved,25.0,Left Foot,,Leandro Trossard,William Saliba,Pass (Live),1.3832671957672,0.151183513597884,Right,Bottom,0,0,0,0,1,0,0.1321293215271888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.21924009897959817,0.12924009897959818,0.21472295319454776,-0.004517145785050414
826,,2727190613,Gabriel Jesus,FastBreak,9825,576165,95.5438596479,21.6170700673,90,SecondHalf,False,False,True,False,True,104.7155172414,31.4075,33.61875,0.2439999988,0.11,0.11,InsideBox,9825,8197,Arsenal,Leicester City,4,2,4506314,2024-09-28T14:00:00Z,#bd0510,#bd0510,1.10085978835979,0.0645502642328042,1.0,9.0,39,90+9,Arsenal,Saved,14.0,Right Foot,,Ethan Nwaneri,,,1.10085978835979,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.21107787344848894,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1786915789755496,0.0686915789755496,0.1884222057162653,0.009730626740715703
831,,2740308791,Gabriel Jesus,FromCorner,9825,576165,87.963235294,35.6775,88,SecondHalf,False,False,True,False,False,103.577586207,34.38125,34.915,2.1959999892,0.07,0.16,OutsideBox,9825,8650,Arsenal,Liverpool,2,2,4506403,2024-10-27T16:30:00Z,#bd0510,#bd0510,0.757936507936506,0.580952378095238,1.0,,18,88,Arsenal,Saved,20.0,Right Foot,Volley,Gabriel Jesus,Gabriel Jesus,Shot,0.757936507936506,0.580952378095238,Middle,Top,0,0,0,1,0,0,0.0842874578366968,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.07856768435074482,-0.08143231564925518,0.06397743352926463,-0.014590250821480188
836,,2761237607,Gabriel Jesus,RegularPlay,9825,576165,97.7631578942,40.385476191,6,FirstHalf,False,False,True,False,True,,,36.5925,0.160526315,0.08,0.43,InsideBox,9826,9825,Crystal Palace,Arsenal,1,5,4506455,2024-12-21T17:30:00Z,#bd0510,#bd0510,0.314153439153439,0.0424672791005291,1.0,,0,6,Arsenal,Goal,9.0,Right Foot,,Jurriën Timber,Martin Ødegaard,Pass (Live),0.314153439153439,0.0424672791005291,Left,Bottom,1,0,0,0,0,0,0.25679990466664276,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.500592652651227,0.070592652651227,0.5173234678986218,0.016730815247394837
837,,2761244717,Gabriel Jesus,FromCorner,9825,576165,91.4,27.614523809,15,FirstHalf,False,False,True,False,True,,,31.02625,1.6245263078,0.05,0.58,InsideBox,9826,9825,Crystal Palace,Arsenal,1,5,4506455,2024-12-21T17:30:00Z,#bd0510,#bd0510,1.78670634920635,0.429768864497354,1.0,,5,15,Arsenal,Goal,16.0,Right Foot,,Thomas Partey,Gabriel Magalhães,Shot,1.78670634920635,0.429768864497354,Right,Top,0,0,0,0,0,1,0.06601599258163077,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2504629120031208,-0.32953708799687914,0.24249708235475917,-0.00796582964836165
839,,2761288671,Gabriel Jesus,RegularPlay,9825,576165,96.605263157,34.99125,59,SecondHalf,False,False,True,False,True,103.103448276,34.305,35.44875,0.2439999988,0.47,0.57,InsideBox,9826,9825,Crystal Palace,Arsenal,1,5,4506455,2024-12-21T17:30:00Z,#bd0510,#bd0510,0.616732804232803,0.0645502642328042,1.0,,23,59,Arsenal,Saved,10.0,Left Foot,,Leandro Trossard,Gabriel Magalhães,Pass (Live),0.616732804232803,0.0645502642328042,Left,Bottom,1,0,0,0,0,0,0.2436233511796051,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4767420051012574,-0.09325799489874254,0.4915387688332815,0.014796763732024099
841,,2763102463,Gabriel Jesus,RegularPlay,9825,576165,99.8793103452,31.865,29,FirstHalf,False,False,True,False,True,,,33.5425,1.4639999928,0.47,0.67,InsideBox,9937,9825,Brentford,Arsenal,1,3,4506494,2025-01-01T17:30:00Z,#bd0510,#bd0510,1.12103174603175,0.387301585396825,1.0,,9,29.0,Arsenal,Goal,6.0,Head,,Thomas Partey,,,1.12103174603175,0.387301585396825,Middle,Top,0,0,0,1,0,0,0.18869766313673605,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19923598689075459,-0.4707640131092454,0.20845695116667382,0.00922096427591923
842,,2763108249,Gabriel Jesus,FromCorner,9825,576165,97.4736842099,35.9825,50,SecondHalf,False,False,True,True,True,103.4827586208,35.3725,35.22,1.219999994,0.09,0.0,InsideBox,9937,9825,Brentford,Arsenal,1,3,4506494,2025-01-01T17:30:00Z,#bd0510,#bd0510,0.677248677248676,0.322751321164021,1.0,,14,50.0,Arsenal,Blocked,9.0,Right Foot,Volley,Riccardo Calafiori,Gabriel Martinelli,Pass (Live),0.677248677248676,0.322751321164021,Left,Top,0,1,0,0,0,0,0.16807864193368988,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4134416162554611,0.4134416162554611,0.42799952198938707,0.014557905733925958
844,,2763521637,Gabriel Jesus,RegularPlay,9825,576165,96.7017543851,23.9992356735,10,FirstHalf,False,False,True,False,True,102.2500000002,30.22,34.4575,0.2054736832,0.24,0.26,InsideBox,10204,9825,Brighton & Hove Albion,Arsenal,1,1,4506505,2025-01-04T17:30:00Z,#bd0510,#bd0510,0.878968253968253,0.0543581172486773,1.0,,1,10,Arsenal,Saved,11.0,Right Foot,,Jorginho,Mikel Merino,Pass (Live),0.878968253968253,0.0543581172486773,Middle,Bottom,0,0,1,0,0,0,0.22267076141671444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.19767447828646678,-0.06232552171353323,0.20849212519817273,0.010817646911705947
853,,2753648273,Jurrien Timber,FromCorner,9825,942381,101.9655172416,26.2853125,25,FirstHalf,False,False,True,False,True,104.1465517242,31.4075,33.00875,1.1365263102,0.05,0.08,InsideBox,8654,9825,West Ham United,Arsenal,2,5,4506421,2024-11-30T17:30:00Z,#bd0510,#bd0510,1.26223544973545,0.300668336031746,1.0,,2,25,Arsenal,Saved,5.0,Head,,Bukayo Saka,,,1.26223544973545,0.300668336031746,Middle,Bottom,0,0,1,0,0,0,0.2708799679791627,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.17105053943512832,0.09105053943512832,0.15325673631916653,-0.017793803115961793
855,,2755409017,Jurrien Timber,FromCorner,9825,942381,103.103448276,39.208809525,54,SecondHalf,False,False,True,False,True,,,33.085,1.1365263102,0.16,0.35,InsideBox,9825,10260,Arsenal,Manchester United,2,0,4506424,2024-12-04T20:15:00Z,#bd0510,#bd0510,1.24206349206349,0.300668336031746,1.0,,8,54.0,Arsenal,Goal,3.0,Head,,Declan Rice,Martin Ødegaard,Pass (Live),1.24206349206349,0.300668336031746,Middle,Bottom,0,0,1,0,0,0,0.2878369393965052,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19357978991458263,-0.15642021008541734,0.17250827266233923,-0.021071517252243405
856,,2762463895,Jurrien Timber,RegularPlay,9825,942381,78.8810679624,30.645,19,FirstHalf,False,False,True,False,False,101.0172413796,34.0,34.83875,0.9759999952,0.04,0.02,OutsideBox,9825,9902,Arsenal,Ipswich Town,1,0,4506484,2024-12-27T20:15:00Z,#bd0510,#bd0510,0.778108465608464,0.258201056931217,1.0,,1,19,Arsenal,Saved,30.0,Right Foot,,William Saliba,Gabriel Magalhães,Pass (Live),0.778108465608464,0.258201056931217,Middle,Bottom,0,0,1,0,0,0,0.06701996848776752,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03933154158018615,0.019331541580186146,0.03532283927891511,-0.004008702301271039
