,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg
3991,,2723331815,Antoine Semenyo,RegularPlay,8678,933576,95.2543859636,37.756,20,FirstHalf,False,False,True,False,True,99.0175438595,37.708,34.7625,0.3659999982,0.24,0.42,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#D71921,#D71921,0.798280423280423,0.0968253963492064,1.0,,6,20,Bournemouth,Saved,12.0,Left Foot,,Evanilson,Lewis Cook,Pass (Live),0.798280423280423,0.0968253963492064,Middle,Bottom,0,0,1,0,0,0,0.21697821459335564,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.18646001601650694,-0.23353998398349304
3992,,2723357057,Antoine Semenyo,RegularPlay,8678,933576,85.6014705876,23.5087898134,32,FirstHalf,False,False,False,False,False,,,42.1771875,0.4430526294,0.04,0.0,OutsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#D71921,#D71921,0.0,0.0541815421744946,0.462261627240417,,13,32,Bournemouth,Off Target,22.0,Right Foot,,Antoine Semenyo,Dean Huijsen,Pass (Live),0.0,0.11720969031746042,Left,Bottom,1,0,0,0,0,0,0.13931844333917065,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0012318938867740001,0.0012318938867740001
3994,,2723431367,Antoine Semenyo,RegularPlay,8678,933576,88.9,24.1393630621,54,SecondHalf,False,False,True,False,True,102.9137931036,32.6275,32.17,0.4879999976,0.05,0.11,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#D71921,#D71921,1.48412698412698,0.129100528465608,1.0,,20,54,Bournemouth,Saved,19.0,Left Foot,,Marcus Tavernier,Lewis Cook,Pass (Live),1.48412698412698,0.129100528465608,Right,Bottom,0,0,0,0,1,0,0.17389536251056534,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.32546819991585096,0.21546819991585098
3995,,2728891983,Antoine Semenyo,RegularPlay,8678,933576,92.2,19.7954140155,39,FirstHalf,False,False,True,False,True,,,36.36375,0.0834736838,0.06,0.21,InsideBox,8678,8466,AFC Bournemouth,Southampton,3,1,4506313,2024-09-30T19:00:00Z,#D71921,#D71921,0.374669312169311,0.0220829851322751,1.0,,7,39,Bournemouth,Goal,17.0,Right Foot,,Antoine Semenyo,Lewis Cook,Pass (Live),0.374669312169311,0.0220829851322751,Left,Bottom,1,0,0,0,0,0,0.19629322157085044,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3425300146355394,0.1325300146355394
4001,,2730843605,Antoine Semenyo,RegularPlay,8678,933576,96.7017543851,20.145732487,90,SecondHalf,False,False,False,False,True,,,27.53047619,2.407894725,0.04,0.0,InsideBox,8197,8678,Leicester City,AFC Bournemouth,1,0,4506330,2024-10-05T14:00:00Z,#D71921,#D71921,2.0,0.372190410873532,0.584277933123489,0.0,30,90+8,Bournemouth,Blocked,25.0,Left Foot,,Luis Sinisterra,Alex Scott,Pass (Live),3.4230284708994714,0.6370091865079361,Right,Top,0,0,0,0,0,1,0.10943561305047961,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002567784392164494,0.002567784392164494
4002,,2730843605,Antoine Semenyo,RegularPlay,8678,933576,96.7017543851,20.145732487,90,SecondHalf,False,False,False,False,True,,,27.53047619,2.407894725,0.04,0.0,InsideBox,8197,8678,Leicester City,AFC Bournemouth,1,0,4506330,2024-10-05T14:00:00Z,#D71921,#D71921,2.0,0.372190410873532,0.584277933123489,0.0,23,90,Bournemouth,Off Target,14.0,Right Foot,,Alex Scott,Luis Sinisterra,Shot,3.4230284708994714,0.6370091865079361,Right,Top,0,0,0,0,0,1,0.10943561305047961,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002567784392164494,0.002567784392164494
4003,,2730843605,Antoine Semenyo,RegularPlay,8678,933576,96.7017543851,20.145732487,90,SecondHalf,False,False,False,False,True,,,27.53047619,2.407894725,0.04,0.0,InsideBox,8197,8678,Leicester City,AFC Bournemouth,1,0,4506330,2024-10-05T14:00:00Z,#D71921,#D71921,2.0,0.372190410873532,0.584277933123489,0.0,26,90,Bournemouth,Blocked,15.0,Left Foot,,Daniel Jebbison,Milos Kerkez,Pass (Live),3.4230284708994714,0.6370091865079361,Right,Top,0,0,0,0,0,1,0.10943561305047961,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002567784392164494,0.002567784392164494
4004,,2730843605,Antoine Semenyo,RegularPlay,8678,933576,96.7017543851,20.145732487,90,SecondHalf,False,False,False,False,True,,,27.53047619,2.407894725,0.04,0.0,InsideBox,8197,8678,Leicester City,AFC Bournemouth,1,0,4506330,2024-10-05T14:00:00Z,#D71921,#D71921,2.0,0.372190410873532,0.584277933123489,0.0,33,90,Bournemouth,Blocked,13.0,Head,,Tyler Adams,Tyler Adams,Pass (Live),3.4230284708994714,0.6370091865079361,Right,Top,0,0,0,0,0,1,0.10943561305047961,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002567784392164494,0.002567784392164494
4006,,2735702877,Antoine Semenyo,RegularPlay,8678,933576,97.9561403504,47.9943949016,36,FirstHalf,False,False,True,False,True,104.3362068966,36.8975,37.2025,1.0979999946,0.04,0.13,InsideBox,8678,9825,AFC Bournemouth,Arsenal,2,0,4506393,2024-10-19T16:30:00Z,#D71921,#D71921,0.152777777777778,0.290476189047619,1.0,,5,36,Bournemouth,Saved,14.0,Left Foot,,Lewis Cook,Evanilson,Shot,0.152777777777778,0.290476189047619,Left,Bottom,1,0,0,0,0,0,0.2625238831886889,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.520006463265488,0.39000646326548805
4007,,2735735673,Antoine Semenyo,RegularPlay,8678,933576,94.5789473669,30.304,47,SecondHalf,False,False,False,False,True,,,31.255,4.341379316,0.37,0.0,InsideBox,8678,9825,AFC Bournemouth,Arsenal,2,0,4506393,2024-10-19T16:30:00Z,#D71921,#D71921,1.42821589263029,0.677248677248677,0.589674343949908,,11,47,Bournemouth,Off Target,13.0,Right Foot,,Dango Ouattara,Milos Kerkez,Pass (Live),2.422041771502975,1.148513046560846,Right,Top,0,0,0,0,0,1,0.09581916420360109,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0021285478103533375,0.0021285478103533375
4009,,2735767359,Antoine Semenyo,FromCorner,8678,933576,97.3771929818,37.732,76,SecondHalf,False,False,False,False,True,,,38.872619049,2.1382105158,0.13,0.0,InsideBox,8678,9825,AFC Bournemouth,Arsenal,2,0,4506393,2024-10-19T16:30:00Z,#D71921,#D71921,0.0,0.438821605854622,0.775763498436383,,18,76,Bournemouth,Off Target,9.0,Left Foot,,Ryan Christie,Marcos Senesi,Pass (Live),0.0,0.5656641576190476,Left,Top,0,1,0,0,0,0,0.16813678448152147,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.002521368590221434,0.002521368590221434
4010,,2739317397,Antoine Semenyo,FromCorner,8678,933576,91.7,43.9307006322,87,SecondHalf,False,False,False,False,True,,,18.8145222953,0.9824210478,0.02,0.0,InsideBox,10252,8678,Aston Villa,AFC Bournemouth,1,1,4506404,2024-10-26T14:00:00Z,#D71921,#D71921,2.0,0.0646947739744752,0.248922034163605,,27,87,Bournemouth,Off Target,16.0,Right Foot,Volley,Lewis Cook,David Brooks,Pass (Live),8.034644288201068,0.25989974809523814,Right,Bottom,0,0,0,0,1,0,0.20930612904778753,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.002984016391640757,0.002984016391640757
4011,,2742677773,Antoine Semenyo,RegularPlay,8678,933576,90.5,34.22875,2,FirstHalf,False,False,True,False,True,101.9655172416,34.0,34.99125,0.3274736826,0.15,0.15,InsideBox,8678,8456,AFC Bournemouth,Manchester City,2,1,4506463,2024-11-02T15:00:00Z,#D71921,#D71921,0.73776455026455,0.0866332493650794,1.0,,0,2,Bournemouth,Saved,17.0,Left Foot,,Marcus Tavernier,,,0.73776455026455,0.0866332493650794,Middle,Bottom,0,0,1,0,0,0,0.17266534443918885,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.12275924279259964,-0.02724075720740035
4012,,2742692731,Antoine Semenyo,RegularPlay,8678,933576,98.8245614033,34.305,9,FirstHalf,False,False,True,False,True,,,32.3225,0.160526315,0.32,0.56,InsideBox,8678,8456,AFC Bournemouth,Manchester City,2,1,4506463,2024-11-02T15:00:00Z,#D71921,#D71921,1.44378306878307,0.0424672791005291,1.0,,2,9,Bournemouth,Goal,7.0,Right Foot,,Milos Kerkez,Milos Kerkez,Take-On,1.44378306878307,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.26787000576392217,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.56751014735437,0.007510147354369945
4015,,2746034805,Antoine Semenyo,RegularPlay,8678,933576,90.7,25.8228125,11,FirstHalf,False,False,True,False,True,104.3362068966,33.46625,35.14375,0.2054736832,0.06,0.09,InsideBox,9937,8678,Brentford,AFC Bournemouth,3,2,4506473,2024-11-09T15:00:00Z,#D71921,#D71921,0.697420634920634,0.0543581172486773,1.0,,2,11,Bournemouth,Saved,17.0,Left Foot,,Ryan Christie,Lewis Cook,Pass (Live),0.697420634920634,0.0543581172486773,Middle,Bottom,0,0,1,0,0,0,0.17003178443697675,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.12246279805318752,0.032462798053187525
4020,,2750485849,Antoine Semenyo,RegularPlay,8678,933576,84.5121359224,30.28,2,FirstHalf,False,False,False,False,False,,,39.208809525,0.3595789456,0.06,0.0,OutsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,0.0,0.0690328459649328,0.725693650700349,,0,2,Bournemouth,Off Target,24.0,Right Foot,,Justin Kluivert,Lewis Cook,Pass (Live),0.0,0.09512670518518511,Left,Bottom,1,0,0,0,0,0,0.1331504350420844,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0011598256362844422,0.0011598256362844422
4021,,2750509223,Antoine Semenyo,RegularPlay,8678,933576,97.7631578942,33.00875,12,FirstHalf,False,False,False,False,True,,,49.956178342,0.4430526294,0.12,0.0,InsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,0.0,0.0277668386441754,0.236898831222652,,3,12,Bournemouth,Off Target,9.0,Head,,Marcus Tavernier,Tyler Adams,Pass (Live),0.0,0.11720969031746056,Left,Bottom,1,0,0,0,0,0,0.2529214080091195,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.002889266842907656,0.002889266842907656
4022,,2750649201,Antoine Semenyo,RegularPlay,8678,933576,94.1929824545,48.554904456,62,SecondHalf,False,False,True,False,True,103.4827586208,37.05,31.56,0.3274736826,0.04,0.17,InsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,1.64550264550265,0.0866332493650794,1.0,,13,62,Bournemouth,Saved,16.0,Left Foot,,Lewis Cook,Illia Zabarnyi,Pass (Live),1.64550264550265,0.0866332493650794,Right,Bottom,0,0,0,0,1,0,0.2340006248785235,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4692454379662986,0.29924543796629854
4023,,2750703975,Antoine Semenyo,RegularPlay,8678,933576,96.5087719289,34.07625,89,SecondHalf,False,False,False,False,True,,,33.5425,4.2197241432,0.07,0.0,InsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,1.07342690169465,0.677248677248677,0.606674728755762,,22,89,Bournemouth,Off Target,10.0,Head,,David Brooks,Max Aarons,Pass (Live),1.7693614894692529,1.1163291384126979,Right,Top,0,0,0,0,0,1,0.11503652706681894,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0016844935642999128,0.0016844935642999128
4024,,2750716407,Antoine Semenyo,FromCorner,8678,933576,89.8,34.22875,90,SecondHalf,False,False,False,False,True,,,31.33125,2.476,0.03,0.0,InsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,1.70601851851852,0.655026455026455,1.0,8.0,25,90+8,Bournemouth,Woodwork,18.0,Left Foot,Volley,,,,1.70601851851852,0.655026455026455,Right,Top,0,0,0,0,0,1,0.05520502584829895,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.002115570071557191,0.002115570071557191
4025,,2750716407,Antoine Semenyo,FromCorner,8678,933576,89.8,34.22875,90,SecondHalf,False,False,False,False,True,,,31.33125,2.476,0.03,0.0,InsideBox,8678,10204,AFC Bournemouth,Brighton & Hove Albion,1,2,4506533,2024-11-23T15:00:00Z,#D71921,#D71921,1.70601851851852,0.655026455026455,1.0,8.0,18,90+2,Bournemouth,Off Target,22.0,Left Foot,,David Brooks,Antoine Semenyo,Pass (Live),1.70601851851852,0.655026455026455,Right,Top,0,0,0,0,0,1,0.05520502584829895,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0013743108660240698,0.0013743108660240698
4027,,2755702921,Antoine Semenyo,RegularPlay,8678,933576,91.4,22.8081528704,71,SecondHalf,False,False,False,False,True,,,37.684,4.341379316,0.04,0.0,InsideBox,8678,8586,AFC Bournemouth,Tottenham Hotspur,1,0,4506423,2024-12-05T20:15:00Z,#D71921,#D71921,0.425301512404376,0.677248677248677,0.589674343949908,,20,71,Bournemouth,Off Target,17.0,Left Foot,,Ryan Christie,,,0.7212481207093262,1.148513046560846,Middle,Top,0,0,0,1,0,0,0.10821259150083357,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0005732989117839992,0.0005732989117839992
4028,,2755702921,Antoine Semenyo,RegularPlay,8678,933576,91.4,22.8081528704,71,SecondHalf,False,False,False,False,True,,,37.684,4.341379316,0.04,0.0,InsideBox,8678,8586,AFC Bournemouth,Tottenham Hotspur,1,0,4506423,2024-12-05T20:15:00Z,#D71921,#D71921,0.425301512404376,0.677248677248677,0.589674343949908,,20,71.0,Bournemouth,Off Target,10.0,Right Foot,,Justin Kluivert,Lewis Cook,Pass (Live),0.7212481207093262,1.148513046560846,Middle,Top,0,0,0,1,0,0,0.10821259150083357,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0005732989117839992,0.0005732989117839992
4030,,2756989597,Antoine Semenyo,RegularPlay,8678,933576,82.7101941752,35.44875,42,FirstHalf,False,False,False,False,False,,,41.5990625,0.3595789456,0.05,0.0,OutsideBox,9902,8678,Ipswich Town,AFC Bournemouth,1,2,4506438,2024-12-08T14:00:00Z,#D71921,#D71921,0.0,0.0473188561878521,0.497429781634248,,16,42,Bournemouth,Off Target,26.0,Right Foot,,Antoine Semenyo,,,0.0,0.09512670518518508,Left,Bottom,1,0,0,0,0,0,0.11977606287272675,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0021697739147583358,0.0021697739147583358
4032,,2757057263,Antoine Semenyo,RegularPlay,8678,933576,91.6,44.7014012695,78,SecondHalf,False,False,True,False,True,103.103448276,35.6775,37.27875,0.9759999952,0.02,0.38,InsideBox,9902,8678,Ipswich Town,AFC Bournemouth,1,2,4506438,2024-12-08T14:00:00Z,#D71921,#D71921,0.13260582010582,0.258201056931217,1.0,,30,78,Bournemouth,Saved,16.0,Left Foot,,Illia Zabarnyi,Philip Billing,Tackle,0.13260582010582,0.258201056931217,Left,Bottom,1,0,0,0,0,0,0.20402995172452637,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3599412666401863,-0.02005873335981373
4033,,2760078915,Antoine Semenyo,RegularPlay,8678,933576,98.4385964909,23.9992356735,8,FirstHalf,False,False,True,False,True,103.6724137932,32.24625,33.2375,1.3034736778,0.02,0.03,InsideBox,8678,8654,AFC Bournemouth,West Ham United,1,1,4506443,2024-12-16T20:00:00Z,#D71921,#D71921,1.20171957671958,0.344834306296296,1.0,,3,8,Bournemouth,Saved,10.0,Head,,Dango Ouattara,Justin Kluivert,Pass (Live),1.20171957671958,0.344834306296296,Middle,Top,0,0,0,1,0,0,0.17169596348511515,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.13733296210422363,0.10733296210422363
4034,,2760080091,Antoine Semenyo,RegularPlay,8678,933576,91.7,27.53047619,12,FirstHalf,False,False,False,False,True,,,37.72,0.5265263132,0.18,0.0,InsideBox,8678,8654,AFC Bournemouth,West Ham United,1,1,4506443,2024-12-16T20:00:00Z,#D71921,#D71921,0.0158730158730163,0.139292675449735,1.0,,5,12,Bournemouth,Woodwork,16.0,Right Foot,,Evanilson,Antoine Semenyo,Pass (Live),0.0158730158730163,0.139292675449735,Left,Bottom,1,0,0,0,0,0,0.19589494721886475,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0023886638921734086,0.0023886638921734086
4036,,2760092833,Antoine Semenyo,RegularPlay,8678,933576,93.6,44.0007643265,49,SecondHalf,False,False,True,False,True,103.4827586208,35.90625,35.83,0.2825263144,0.07,0.14,InsideBox,8678,8654,AFC Bournemouth,West Ham United,1,1,4506443,2024-12-16T20:00:00Z,#D71921,#D71921,0.515873015873016,0.0747424112169312,1.0,,21,49,Bournemouth,Saved,14.0,Right Foot,,Lewis Cook,Ryan Christie,Pass (Live),0.515873015873016,0.0747424112169312,Left,Bottom,1,0,0,0,0,0,0.22152227462624746,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.39861742676217604,0.25861742676217603
4038,,2761540737,Antoine Semenyo,RegularPlay,8678,933576,84.3995145632,35.22,9,FirstHalf,False,False,True,False,False,104.1465517242,33.46625,34.7625,0.5265263132,0.07,0.05,OutsideBox,10260,8678,Manchester United,AFC Bournemouth,0,3,4506460,2024-12-22T14:00:00Z,#D71921,#D71921,0.798280423280423,0.139292675449735,1.0,,1,9,Bournemouth,Saved,24.0,Left Foot,,Ryan Christie,,,0.798280423280423,0.139292675449735,Middle,Bottom,0,0,1,0,0,0,0.11870704814317039,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07014523009999246,0.02014523009999246
4040,,2761593165,Antoine Semenyo,RegularPlay,8678,933576,93.5,25.2446875,47,SecondHalf,False,False,False,False,True,,,54.0198726114,4.5846896616,0.14,0.0,InsideBox,10260,8678,Manchester United,AFC Bournemouth,0,3,4506460,2024-12-22T14:00:00Z,#D71921,#D71921,-2.22044604925e-16,0.229006934788852,0.188812390237066,,17,47,Bournemouth,Off Target,14.0,Left Foot,,Evanilson,Illia Zabarnyi,Pass (Live),-1.1760065356209349e-15,1.212880862857142,Left,Top,0,1,0,0,0,0,0.1269465797634466,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0021013516185635454,0.0021013516185635454
4041,,2761608967,Antoine Semenyo,FastBreak,8678,933576,96.0263157884,35.22,63,SecondHalf,False,False,True,False,True,,,35.44875,0.160526315,0.25,0.31,InsideBox,10260,8678,Manchester United,AFC Bournemouth,0,3,4506460,2024-12-22T14:00:00Z,#D71921,#D71921,0.616732804232803,0.0424672791005291,1.0,,21,63,Bournemouth,Goal,11.0,Left Foot,,Dango Ouattara,Evanilson,Pass (Live),0.616732804232803,0.0424672791005291,Left,Bottom,1,0,0,0,0,0,0.23857341948813843,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4622297721453759,0.15222977214537592
4042,,2762198659,Antoine Semenyo,FromCorner,8678,933576,103.0086206898,27.614523809,23,FirstHalf,False,False,True,True,True,104.4310344828,34.1525,36.8975,1.219999994,0.15,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,0.233465608465608,0.322751321164021,1.0,,7,23.0,Bournemouth,Blocked,4.0,Left Foot,,Dango Ouattara,,,0.233465608465608,0.322751321164021,Left,Top,0,1,0,0,0,0,0.2131078914045863,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6238326486809942,0.6238326486809942
4045,,2762302651,Antoine Semenyo,RegularPlay,8678,933576,95.640350876,33.61875,86,SecondHalf,False,False,False,False,True,,,28.791190475,0.6228421022,0.05,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,2.0,0.119574751046402,0.725693650700349,,27,86.0,Bournemouth,Off Target,11.0,Head,,Milos Kerkez,Tyler Adams,Pass (Live),2.755983875661375,0.16477304291005354,Right,Bottom,0,0,0,0,1,0,0.23907307810524556,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.002786758716898791,0.002786758716898791
4046,,2762704157,Antoine Semenyo,RegularPlay,8678,933576,98.9210526314,45.6122292954,31,FirstHalf,False,False,True,False,True,101.8706896554,40.46952381,37.05,0.9374736796,0.23,0.5,InsideBox,9879,8678,Fulham,AFC Bournemouth,2,2,4506497,2024-12-29T15:00:00Z,#D71921,#D71921,0.193121693121694,0.24800890994709,1.0,,9,31.0,Bournemouth,Saved,11.0,Left Foot,,Philip Billing,Philip Billing,Pass (Live),0.193121693121694,0.24800890994709,Left,Bottom,1,0,0,0,0,0,0.26988840502688866,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5428164354330477,0.042816435433047695
4047,,2762783685,Antoine Semenyo,RegularPlay,8678,933576,84.7373786408,41.888125,80,SecondHalf,False,False,True,False,False,104.4310344828,33.61875,35.14375,0.2439999988,0.05,0.05,OutsideBox,9879,8678,Fulham,AFC Bournemouth,2,2,4506497,2024-12-29T15:00:00Z,#D71921,#D71921,0.697420634920634,0.0645502642328042,1.0,,26,80.0,Bournemouth,Saved,23.0,Left Foot,,Antoine Semenyo,Lewis Cook,Pass (Live),0.697420634920634,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.125230224648419,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.07151681568184416,0.02151681568184416
4048,,2763410613,Antoine Semenyo,RegularPlay,8678,933576,100.9224137934,30.304,29,FirstHalf,False,False,True,False,True,102.2500000002,31.1025,34.22875,0.0834736838,0.18,0.34,InsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,0.939484126984128,0.0220829851322751,1.0,,8,29,Bournemouth,Saved,5.0,Left Foot,,Justin Kluivert,,,0.939484126984128,0.0220829851322751,Middle,Bottom,0,0,1,0,0,0,0.26367761359899516,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3455472464071675,0.005547246407167472
4049,,2763431425,Antoine Semenyo,RegularPlay,8678,933576,99.0175438595,31.1025,45,FirstHalf,False,False,True,False,True,103.9568965518,32.78,32.09375,1.4639999928,0.16,0.53,InsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,1.50429894179894,0.387301585396825,1.0,1.0,14,45+1,Bournemouth,Saved,7.0,Head,,Milos Kerkez,Dean Huijsen,Pass (Live),1.50429894179894,0.387301585396825,Right,Top,0,0,0,0,0,1,0.13587721587706314,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.32023106815529273,-0.2097689318447073
4050,,2763444861,Antoine Semenyo,RegularPlay,8678,933576,86.5676470584,35.14375,47,SecondHalf,False,False,True,False,False,100.5431034486,34.68625,32.09375,0.160526315,0.14,0.28,OutsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,1.50429894179894,0.0424672791005291,1.0,,18,47,Bournemouth,Saved,22.0,Left Foot,,Dango Ouattara,,,1.50429894179894,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.15885246347390583,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.28175145544156177,0.0017514554415617445
4051,,2763486975,Antoine Semenyo,RegularPlay,8678,933576,84.286893204,47.854267513,80,SecondHalf,False,False,False,False,False,,,25.8228125,5.3059310432,0.01,0.0,OutsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,2.0,0.648869925411396,0.462261627240417,,26,80,Bournemouth,Off Target,25.0,Right Foot,,Antoine Semenyo,Illia Zabarnyi,Pass (Live),4.326554232804236,1.4036854611640222,Right,Top,0,0,0,0,0,1,0.013135005776479108,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0007604323757069285,0.0007604323757069285
4052,,2765517383,Antoine Semenyo,RegularPlay,8678,933576,95.5438596479,46.8733757928,68,SecondHalf,False,False,True,False,True,,,35.60125,1.829999991,0.03,0.15,InsideBox,8455,8678,Chelsea,AFC Bournemouth,2,2,4506520,2025-01-14T19:30:00Z,#D71921,#D71921,0.576388888888889,0.484126981746032,1.0,,23,68,Bournemouth,Goal,14.0,Left Foot,,Ryan Christie,Tyler Adams,Pass (Live),0.576388888888889,0.484126981746032,Left,Top,0,1,0,0,0,0,0.1565707809421295,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.38248824808574344,0.23248824808574345
4053,,2766252955,Antoine Semenyo,RegularPlay,8678,933576,94.675438595,30.34,4,FirstHalf,False,False,False,False,True,,,33.31375,5.9142069072,0.1,0.0,InsideBox,10261,8678,Newcastle United,AFC Bournemouth,1,4,4506530,2025-01-18T12:30:00Z,#D71921,#D71921,1.0785839778781,0.677248677248677,0.432856009295758,,1,4,Bournemouth,Off Target,12.0,Right Foot,,Dango Ouattara,,,2.491784692172622,1.5646050019047617,Right,Top,0,0,0,0,0,1,0.09669979254175631,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.002837719341807757,0.002837719341807757
4058,,2768670933,Antoine Semenyo,RegularPlay,8678,933576,92.2,24.2794904507,26,FirstHalf,False,False,True,False,True,103.1982758622,32.475,36.5925,0.160526315,0.04,0.21,InsideBox,8678,10203,AFC Bournemouth,Nottingham Forest,5,0,4506603,2025-01-25T15:00:00Z,#D71921,#D71921,0.314153439153439,0.0424672791005291,1.0,,7,26,Bournemouth,Saved,16.0,Right Foot,,Ryan Christie,David Brooks,Pass (Live),0.314153439153439,0.0424672791005291,Left,Bottom,1,0,0,0,0,0,0.19865083591299865,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3525479246620153,0.1425479246620153
