,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
20,70,Pierre-Emerick Aubameyang,Chelsea,0.08,,Off Target,10.0,Head,,Reece James,Pass (Live),Enzo Fernández,Pass (Live)
21,85,Pierre-Emerick Aubameyang,Chelsea,0.13,,Blocked,8.0,Right Foot,,Reece James,Pass (Live),Enzo Fernández,Pass (Live)
22,90+1,Ben Chilwell,Chelsea,0.05,,Off Target,23.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),Mykhailo Mudryk,Pass (Live)
0,5,Kaoru Mitoma,Brighton,0.44,,Off Target,3.0,Right Foot,Volley,Solly March,Pass (Dead),Solly March,Pass (Live)
1,10,Son Heung-min,Tottenham,0.02,0.67,Goal,24.0,Right Foot,,Ivan Perišić,Pass (Live),Pedro Porro,Pass (Live)
2,15,Danny Welbeck,Brighton,0.08,,Blocked,10.0,Head,,Pervis Estupiñán,Pass (Live),Pascal Groß,Pass (Live)
3,16,Pascal Groß,Brighton,0.02,,Blocked,24.0,Right Foot,,Moisés Caicedo,Pass (Live),Alexis Mac Allister,Pass (Live)
4,16,Harry Kane,Tottenham,0.08,,Off Target,9.0,Right Foot,,Harry Kane,Pass (Live),Son Heung-min,Pass (Live)
5,23,Alexis Mac Allister,Brighton,0.04,0.23,Saved,29.0,Right Foot,,Joël Veltman,Pass (Live),Moisés Caicedo,Pass (Live)
6,26,Alexis Mac Allister,Brighton,0.06,0.22,Saved,24.0,Right Foot,,Danny Welbeck,Pass (Live),Moisés Caicedo,Pass (Live)
7,26,Moisés Caicedo,Brighton,0.04,0.27,Saved,30.0,Right Foot,,Alexis Mac Allister,Tackle,,
8,26,Alexis Mac Allister,Brighton,0.02,,Blocked,31.0,Right Foot,,Moisés Caicedo,Pass (Live),Pascal Groß,Pass (Live)
9,29,Pierre Højbjerg,Tottenham,0.11,,Blocked,11.0,Left Foot,,Son Heung-min,Pass (Live),Harry Kane,Pass (Live)
10,34,Lewis Dunk,Brighton,0.15,0.06,Goal,4.0,Head,,Solly March,Pass (Dead),Pascal Groß,Pass (Live)
11,36,Kaoru Mitoma,Brighton,0.08,,Blocked,12.0,Right Foot,,Alexis Mac Allister,Pass (Live),,
12,38,Solly March,Brighton,0.06,,Off Target,18.0,Left Foot,,Pascal Groß,Pass (Live),Alexis Mac Allister,Pass (Live)
13,43,Pedro Porro,Tottenham,0.21,,Off Target,4.0,Head,,Ivan Perišić,Pass (Live),Harry Kane,Pass (Live)
14,,,,,,,,,,,,,
15,52,Ivan Perišić,Tottenham,0.15,0.23,Saved,15.0,Left Foot,,Harry Kane,Pass (Live),Pierre Højbjerg,Pass (Live)
16,55,Danny Welbeck,Brighton,0.1,,Blocked,18.0,Left Foot,,Danny Welbeck,Take-On,Solly March,Pass (Live)
17,64,Harry Kane,Tottenham,0.07,,Off Target,14.0,Right Foot,,Ivan Perišić,Pass (Live),Oliver Skipp,Pass (Live)
18,65,Dejan Kulusevski,Tottenham,0.05,,Off Target,18.0,Left Foot,,Harry Kane,Pass (Live),Harry Kane,Take-On
19,69,Joël Veltman,Brighton,0.03,,Off Target,15.0,Head,,Pascal Groß,Pass (Dead),Pascal Groß,Fouled
20,74,Pedro Porro,Tottenham,0.04,,Blocked,22.0,Right Foot,Deflected,Dejan Kulusevski,Pass (Live),Pedro Porro,Fouled
21,79,Harry Kane,Tottenham,0.1,0.45,Goal,19.0,Right Foot,Deflected,Pierre Højbjerg,Pass (Live),Son Heung-min,Pass (Live)
22,81,Evan Ferguson,Brighton,0.05,,Blocked,16.0,Left Foot,Volley,Kaoru Mitoma,Pass (Live),Joël Veltman,Pass (Live)
23,82,Lewis Dunk,Brighton,0.04,,Off Target,9.0,Head,,Solly March,Pass (Dead),Evan Ferguson,Shot
24,90,Julio Enciso,Brighton,0.07,,Blocked,12.0,Head,,Solly March,Pass (Live),Solly March,Pass (Live)
25,90+6,Alexis Mac Allister,Brighton,0.03,,Blocked,16.0,Head,,Lewis Dunk,Pass (Live),Solly March,Pass (Live)
26,90+7,Kaoru Mitoma,Brighton,0.13,,Off Target,8.0,Head,,Solly March,Pass (Live),Solly March,Take-On
0,5,Philip Billing,Bournemouth,0.1,,Woodwork,21.0,Left Foot,Free kick,Dominic Solanke,Fouled,Jefferson Lerma,Pass (Live)
1,9,Harvey Barnes,Leicester City,0.05,,Blocked,16.0,Right Foot,Volley,Ricardo Pereira,Pass (Live),James Maddison,Pass (Live)
2,11,Timothy Castagne,Leicester City,0.02,,Off Target,24.0,Right Foot,,Harvey Barnes,Pass (Live),Jamie Vardy,Pass (Live)
3,15,Philip Billing,Bournemouth,0.06,,Blocked,18.0,Left Foot,,Joe Rothwell,Pass (Live),Ryan Christie,Pass (Live)
4,18,Jamie Vardy,Leicester City,0.1,,Off Target,10.0,Head,,Victor Bernth Kristiansen,Pass (Live),James Maddison,Pass (Live)
5,24,Philip Billing,Bournemouth,0.04,0.31,Saved,23.0,Left Foot,Deflected,Jefferson Lerma,Pass (Live),Philip Billing,Pass (Live)
6,25,Philip Billing,Bournemouth,0.01,,Blocked,28.0,Left Foot,,Ryan Christie,Pass (Live),Joe Rothwell,Pass (Dead)
7,27,Dominic Solanke,Bournemouth,0.17,,Off Target,15.0,Left Foot,,Dango Ouattara,Pass (Live),Joe Rothwell,Pass (Live)
8,35,Dominic Solanke,Bournemouth,0.02,,Blocked,15.0,Head,,Lloyd Kelly,Pass (Live),Philip Billing,Pass (Live)
9,40,Philip Billing,Bournemouth,0.19,0.28,Goal,23.0,Right Foot,,,,,
10,45+1,James Maddison,Leicester City,0.03,,Blocked,18.0,Right Foot,,Boubakary Soumaré,Pass (Live),Timothy Castagne,Pass (Live)
11,,,,,,,,,,,,,
12,47,Dominic Solanke,Bournemouth,0.27,0.59,Saved,6.0,Left Foot,,Dominic Solanke,Take-On,Philip Billing,Pass (Live)
13,49,Chris Mepham,Bournemouth,0.2,0.15,Saved,4.0,Head,,Joe Rothwell,Pass (Live),Marcus Tavernier,Pass (Live)
14,49,Jack Stephens,Bournemouth,0.27,0.67,Saved,3.0,Left Foot,,Chris Mepham,Shot,,
15,49,Ryan Christie,Bournemouth,0.01,0.05,Saved,11.0,Head,,Jack Stephens,Shot,,
16,53,Daniel Amartey,Leicester City,0.02,,Off Target,15.0,Head,,James Maddison,Pass (Dead),Ricardo Pereira,Fouled
17,54,Dominic Solanke,Bournemouth,0.08,0.05,Saved,6.0,Right Foot,,Lloyd Kelly,Pass (Live),Marcus Tavernier,Pass (Live)
18,54,Marcus Tavernier,Bournemouth,0.1,,Blocked,14.0,Left Foot,Deflected,Dominic Solanke,Shot,,
19,55,Lloyd Kelly,Bournemouth,0.04,,Blocked,9.0,Left Foot,,Chris Mepham,Pass (Live),Joe Rothwell,Pass (Live)
20,55,Joe Rothwell,Bournemouth,0.08,,Blocked,17.0,Right Foot,,Lloyd Kelly,Shot,,
21,55,Dominic Solanke,Bournemouth,0.24,,Blocked,6.0,Right Foot,,Joe Rothwell,Shot,,
22,60,James Maddison,Leicester City,0.03,0.06,Saved,19.0,Right Foot,,Timothy Castagne,Pass (Live),Boubakary Soumaré,Pass (Live)
23,61,Wout Faes,Leicester City,0.02,0.4,Saved,10.0,Head,,Timothy Castagne,Pass (Live),Victor Bernth Kristiansen,Pass (Live)
24,70,Kelechi Iheanacho,Leicester City,0.12,0.06,Saved,11.0,Left Foot,,,,,
25,73,James Maddison,Leicester City,0.03,,Off Target,29.0,Right Foot,,Wilfred Ndidi,Pass (Live),Kelechi Iheanacho,Pass (Live)
26,74,Tetê,Leicester City,0.03,,Off Target,20.0,Left Foot,,,,,
27,77,Victor Bernth Kristiansen,Leicester City,0.02,,Off Target,25.0,Left Foot,,James Maddison,Pass (Dead),Tetê,Fouled
28,79,Dominic Solanke,Bournemouth,0.1,,Blocked,11.0,Right Foot,,Philip Billing,Pass (Live),Ryan Christie,Pass (Live)
29,84,Adam Smith,Bournemouth,0.04,,Blocked,25.0,Right Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live)
30,85,Ryan Christie,Bournemouth,0.04,,Blocked,26.0,Left Foot,,,,,
31,90,Wout Faes,Leicester City,0.04,,Off Target,9.0,Head,,James Maddison,Pass (Dead),Tetê,Pass (Live)
32,90,Victor Bernth Kristiansen,Leicester City,0.02,,Off Target,21.0,Left Foot,Volley,Patson Daka,Pass (Live),Tetê,Pass (Live)
33,90+5,Patson Daka,Leicester City,0.04,0.19,Saved,10.0,Right Foot,Volley,,,,
0,8,Christian Nørgaard,Brentford,0.07,,Blocked,6.0,Head,,Mathias Jensen,Pass (Dead),Aaron Hickey,Fouled
1,8,Pontus Jansson,Brentford,0.11,0.29,Saved,8.0,Head,,Mathias Jensen,Pass (Live),Rico Henry,Pass (Live)
2,13,Pontus Jansson,Brentford,0.11,,Off Target,6.0,Head,,Rico Henry,Pass (Live),David Raya,Pass (Live)
3,20,Sean Longstaff,Newcastle Utd,0.05,,Blocked,18.0,Right Foot,,Kieran Trippier,Pass (Live),Sean Longstaff,Pass (Live)
4,21,Sean Longstaff,Newcastle Utd,0.14,,Blocked,6.0,Left Foot,Volley,Kieran Trippier,Pass (Dead),,
5,25,Mathias Jensen,Brentford,0.03,,Blocked,25.0,Right Foot,,Kevin Schade,Pass (Live),Josh Dasilva,Pass (Live)
6,29,Ivan Toney (pen),Brentford,0.79,0.96,Saved,13.0,Right Foot,,Kevin Schade,Fouled,Kevin Schade,Take-On
7,45+1,Ivan Toney (pen),Brentford,0.79,0.99,Goal,13.0,Right Foot,,Rico Henry,Fouled,Mathias Jensen,Pass (Dead)
8,,,,,,,,,,,,,
9,50,Sven Botman,Newcastle Utd,0.12,0.16,Saved,8.0,Head,,Kieran Trippier,Pass (Dead),Bruno Guimarães,Fouled
10,61,Alexander Isak,Newcastle Utd,0.1,0.42,Goal,20.0,Right Foot,,Callum Wilson,Pass (Live),Joelinton,Pass (Live)
11,65,Alexander Isak,Newcastle Utd,0.26,0.08,Saved,16.0,Right Foot,,Callum Wilson,Pass (Live),Callum Wilson,Take-On
12,65,Fabian Schär,Newcastle Utd,0.06,,Off Target,10.0,Head,,Kieran Trippier,Pass (Dead),Alexander Isak,Shot
13,65,Sven Botman,Newcastle Utd,0.08,,Off Target,10.0,Head,,Fabian Schär,Shot,,
14,70,Ivan Toney,Brentford,0.12,,Off Target,9.0,Left Foot,Volley,Mathias Jensen,Pass (Dead),Ivan Toney,Pass (Live)
15,80,Ivan Toney,Brentford,0.09,0.06,Saved,8.0,Head,,Mathias Jensen,Pass (Dead),Ethan Pinnock,Fouled
16,81,Ben Mee,Brentford,0.07,,Off Target,18.0,Left Foot,Volley,Bryan Mbeumo,Pass (Live),,
17,83,Bruno Guimarães,Newcastle Utd,0.03,,Off Target,31.0,Right Foot,,Kieran Trippier,Pass (Live),Joelinton,Pass (Live)
18,88,Ivan Toney,Brentford,0.19,0.05,Saved,7.0,Head,,Ethan Pinnock,Pass (Live),Rico Henry,Pass (Live)
19,90+1,Bryan Mbeumo,Brentford,0.01,0.01,Saved,33.0,Left Foot,Volley,Mathias Jørgensen,Pass (Dead),,
20,90+2,Callum Wilson,Newcastle Utd,0.32,,Off Target,15.0,Right Foot,,Bruno Guimarães,Pass (Live),Elliot Anderson,Pass (Live)
21,90+3,Elliot Anderson,Newcastle Utd,0.16,0.34,Saved,14.0,Right Foot,,Callum Wilson,Pass (Live),Anthony Gordon,Pass (Live)
22,90+4,Ivan Toney,Brentford,0.19,,Off Target,8.0,Head,,Mathias Jensen,Pass (Live),Rico Henry,Pass (Dead)
0,2,Ollie Watkins,Aston Villa,0.04,,Off Target,16.0,Right Foot,,,,,
1,7,Cheikhou Kouyaté,Nott'ham Forest,0.03,,Blocked,31.0,Right Foot,,Morgan Gibbs-White,Pass (Live),,
2,25,Ollie Watkins,Aston Villa,0.25,0.2,Saved,4.0,Head,,Leon Bailey,Pass (Live),Ashley Young,Pass (Live)
3,40,Harry Toffolo,Nott'ham Forest,0.03,0.09,Saved,11.0,Head,,Neco Williams,Pass (Live),Keylor Navas,Pass (Dead)
4,45,Bertrand Traoré,Aston Villa,0.15,,Off Target,16.0,Left Foot,,Álex Moreno,Pass (Live),Douglas Luiz,Pass (Live)
5,,,,,,,,,,,,,
6,48,Bertrand Traoré,Aston Villa,0.21,0.91,Goal,8.0,Left Foot,,Ashley Young,Pass (Live),Ezri Konsa,Pass (Live)
7,50,Remo Freuler,Nott'ham Forest,0.07,,Blocked,15.0,Right Foot,,Moussa Niakhate,Pass (Dead),Jonjo Shelvey,Pass (Live)
8,51,Morgan Gibbs-White,Nott'ham Forest,0.07,,Blocked,17.0,Right Foot,,Morgan Gibbs-White,Take-On,Harry Toffolo,Pass (Live)
9,53,Danilo,Nott'ham Forest,0.03,0.23,Saved,27.0,Left Foot,,Danilo,Take-On,,
10,55,Ollie Watkins,Aston Villa,0.05,,Off Target,19.0,Right Foot,Volley,Emi Buendía,Take-On,,
11,56,Bertrand Traoré,Aston Villa,0.04,,Blocked,14.0,Left Foot,,John McGinn,Pass (Live),Jacob Ramsey,Pass (Live)
12,67,Emi Buendía,Aston Villa,0.25,,Off Target,12.0,Left Foot,,Álex Moreno,Pass (Live),Álex Moreno,Take-On
13,70,Danilo,Nott'ham Forest,0.02,,Off Target,31.0,Left Foot,,Neco Williams,Tackle,,
14,90+5,Ollie Watkins,Aston Villa,0.3,0.86,Goal,10.0,Right Foot,,Ollie Watkins,Take-On,Jacob Ramsey,Pass (Live)
0,5.0,Jack Grealish,Manchester City,0.11,0.05,Saved,16.0,Right Foot,,İlkay Gündoğan,Pass (Live),Riyad Mahrez,Pass (Live)
1,15.0,İlkay Gündoğan,Manchester City,0.07,,Blocked,18.0,Right Foot,Volley,Riyad Mahrez,Pass (Live),Jack Grealish,Pass (Live)
2,32.0,İlkay Gündoğan,Manchester City,0.02,0.04,Saved,10.0,Head,,Kevin De Bruyne,Pass (Dead),Jack Grealish,Pass (Dead)
3,41.0,Erling Haaland,Manchester City,0.16,,Off Target,3.0,Head,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
4,44.0,Kamaldeen Sulemana,Southampton,0.09,,Off Target,16.0,Right Foot,,Roméo Lavia,Pass (Live),Roméo Lavia,Take-On
5,45.0,Erling Haaland,Manchester City,0.47,0.5,Goal,6.0,Head,,Kevin De Bruyne,Pass (Live),Jack Grealish,Pass (Live)
6,,,,,,,,,,,,,
7,49.0,Armel Bella Kotchap,Southampton,0.16,,Off Target,10.0,Head,,James Ward-Prowse,Pass (Dead),Theo Walcott,Fouled
8,51.0,İlkay Gündoğan,Manchester City,0.08,,Off Target,12.0,Right Foot,,İlkay Gündoğan,Pass (Live),Rodri,Pass (Live)
9,53.0,Kevin De Bruyne,Manchester City,0.05,,Blocked,22.0,Right Foot,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
10,54.0,Mohamed Elyounoussi,Southampton,0.03,,Blocked,27.0,Right Foot,,Carlos Alcaraz,Pass (Live),Mohamed Elyounoussi,Tackle
11,58.0,Jack Grealish,Manchester City,0.08,0.13,Saved,15.0,Left Foot,,Kevin De Bruyne,Pass (Live),Erling Haaland,Pass (Live)
12,58.0,Jack Grealish,Manchester City,0.29,0.49,Goal,8.0,Right Foot,,Jack Grealish,Shot,,
13,67.0,Bernardo Silva,Manchester City,0.17,0.29,Saved,14.0,Left Foot,,Kevin De Bruyne,Pass (Live),Jack Grealish,Pass (Live)
14,68.0,Erling Haaland,Manchester City,0.38,0.45,Goal,9.0,Left Foot,Volley,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
15,72.0,Sekou Mara,Southampton,0.14,0.54,Goal,15.0,Right Foot,,Moussa Djenepo,Pass (Live),Moussa Djenepo,Take-On
16,75.0,Julián Álvarez (pen),Manchester City,0.79,0.84,Goal,13.0,Right Foot,,Kevin De Bruyne,Fouled,Kevin De Bruyne,Pass (Live)
17,77.0,Bernardo Silva,Manchester City,0.26,,Blocked,13.0,Left Foot,,Kevin De Bruyne,Pass (Live),Bernardo Silva,Pass (Live)
0,2,Luis Sinisterra,Leeds United,0.1,,Off Target,11.0,Left Foot,,Weston McKennie,Pass (Live),Jack Harrison,Pass (Live)
1,6,Brenden Aaronson,Leeds United,0.36,0.53,Saved,6.0,Left Foot,,Junior Firpo,Pass (Live),Luis Sinisterra,Pass (Live)
2,7,Luis Sinisterra,Leeds United,0.02,0.06,Saved,30.0,Right Foot,,Jack Harrison,Pass (Live),,
3,8,Patrick Bamford,Leeds United,0.02,,Off Target,33.0,Left Foot,,Luis Sinisterra,Pass (Live),Pascal Struijk,Pass (Live)
4,13,Luis Sinisterra,Leeds United,0.03,0.03,Saved,13.0,Head,,Brenden Aaronson,Pass (Live),Jack Harrison,Pass (Live)
5,13,Luis Sinisterra,Leeds United,0.16,,Off Target,10.0,Head,,Luke Ayling,Pass (Live),Jack Harrison,Pass (Live)
6,21,Patrick Bamford,Leeds United,0.04,0.49,Goal,12.0,Head,,Brenden Aaronson,Pass (Dead),Robin Koch,Pass (Live)
7,25,Jeffrey Schlupp,Crystal Palace,0.6,,Woodwork,4.0,Head,,Michael Olise,Pass (Dead),Tyrick Mitchell,Pass (Live)
8,25,Jordan Ayew,Crystal Palace,0.05,,Blocked,13.0,Head,,Jeffrey Schlupp,Shot,,
9,26,Joachim Andersen,Crystal Palace,0.02,0.03,Saved,15.0,Head,,Cheick Doucouré,Pass (Live),Jordan Ayew,Shot
10,29,Jack Harrison,Leeds United,0.06,0.46,Saved,23.0,Left Foot,Free kick,Junior Firpo,Fouled,Luke Ayling,Tackle
11,29,Robin Koch,Leeds United,0.04,0.03,Saved,12.0,Head,,Marc Roca,Pass (Dead),Jack Harrison,Shot
12,33,Odsonne Édouard,Crystal Palace,0.04,,Blocked,13.0,Right Foot,,Eberechi Eze,Pass (Live),Michael Olise,Pass (Live)
13,34,Jordan Ayew,Crystal Palace,0.11,,Off Target,9.0,Head,,Michael Olise,Pass (Dead),Jordan Ayew,Pass (Live)
14,40,Pascal Struijk,Leeds United,0.03,0.26,Saved,15.0,Head,,Brenden Aaronson,Pass (Dead),Brenden Aaronson,Fouled
15,44,Michael Olise,Crystal Palace,0.03,0.29,Saved,31.0,Left Foot,Free kick,Michael Olise,Fouled,Eberechi Eze,Pass (Live)
16,45+1,Jeffrey Schlupp,Crystal Palace,0.21,,Blocked,12.0,Other,,Eberechi Eze,Pass (Dead),Eberechi Eze,Fouled
17,45+1,Marc Guéhi,Crystal Palace,0.31,0.56,Goal,4.0,Right Foot,Volley,Jeffrey Schlupp,Shot,,
18,,,,,,,,,,,,,
19,52,Odsonne Édouard,Crystal Palace,0.15,,Off Target,4.0,Head,,Michael Olise,Pass (Live),Michael Olise,Take-On
20,53,Jordan Ayew,Crystal Palace,0.12,0.17,Goal,11.0,Head,,Michael Olise,Pass (Live),Odsonne Édouard,Pass (Live)
21,55,Eberechi Eze,Crystal Palace,0.64,0.84,Goal,10.0,Right Foot,,Michael Olise,Pass (Live),Eberechi Eze,Pass (Live)
22,58,Odsonne Édouard,Crystal Palace,0.08,,Blocked,13.0,Right Foot,,Jeffrey Schlupp,Pass (Live),Jeffrey Schlupp,Take-On
23,69,Luke Ayling,Leeds United,0.05,,Off Target,18.0,Right Foot,Volley,,,,
24,69,Odsonne Édouard,Crystal Palace,0.12,0.54,Goal,16.0,Left Foot,,Michael Olise,Pass (Live),,
25,77,Will Hughes,Crystal Palace,0.04,,Blocked,22.0,Right Foot,,Eberechi Eze,Pass (Live),Eberechi Eze,Take-On
26,77,Jordan Ayew,Crystal Palace,0.56,0.89,Goal,11.0,Right Foot,,Will Hughes,Shot,,
27,87,Michael Olise,Crystal Palace,0.07,,Off Target,9.0,Right Foot,,Michael Olise,Take-On,Michael Olise,Take-On
0,1,Granit Xhaka,Arsenal,0.04,,Blocked,17.0,Left Foot,Volley,Gabriel Martinelli,Take-On,Oleksandr Zinchenko,Pass (Dead)
1,6,Cody Gakpo,Liverpool,0.04,,Off Target,20.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),,
2,8,Gabriel Martinelli,Arsenal,0.15,0.94,Goal,10.0,Right Foot,,Gabriel Martinelli,Take-On,Bukayo Saka,Pass (Live)
3,12,Oleksandr Zinchenko,Arsenal,0.04,0.45,Saved,23.0,Left Foot,,Gabriel Martinelli,Pass (Live),Oleksandr Zinchenko,Pass (Live)
4,17,Gabriel Jesus,Arsenal,0.61,,Off Target,3.0,Left Foot,Volley,Bukayo Saka,Pass (Live),Gabriel Jesus,Pass (Live)
5,20,Andrew Robertson,Liverpool,0.14,,Off Target,13.0,Left Foot,,Fabinho,Pass (Live),Curtis Jones,Pass (Live)
6,26,Ibrahima Konaté,Liverpool,0.03,,Blocked,12.0,Head,,Cody Gakpo,Pass (Live),Curtis Jones,Pass (Live)
7,28,Gabriel Jesus,Arsenal,0.34,0.77,Goal,7.0,Head,,Gabriel Martinelli,Pass (Live),Granit Xhaka,Pass (Live)
8,34,Mohamed Salah,Liverpool,0.21,,Off Target,12.0,Left Foot,,Jordan Henderson,Pass (Live),Jordan Henderson,Interception
9,42,Jordan Henderson,Liverpool,0.23,,Off Target,10.0,Right Foot,,Diogo Jota,Pass (Live),Curtis Jones,Pass (Live)
10,42,Mohamed Salah,Liverpool,0.3,0.94,Goal,3.0,Right Foot,,Jordan Henderson,Shot,,
11,45+3,Jordan Henderson,Liverpool,0.08,,Off Target,14.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Mohamed Salah,Pass (Live)
12,45+5,Mohamed Salah,Liverpool,0.04,,Blocked,15.0,Left Foot,,Trent Alexander-Arnold,Pass (Live),,
13,,,,,,,,,,,,,
14,46,Oleksandr Zinchenko,Arsenal,0.02,,Blocked,26.0,Left Foot,,Gabriel Magalhães,Pass (Live),Rob Holding,Pass (Live)
15,48,Mohamed Salah,Liverpool,0.05,,Blocked,19.0,Left Foot,,Cody Gakpo,Pass (Live),Jordan Henderson,Pass (Live)
16,49,Mohamed Salah,Liverpool,0.03,,Off Target,9.0,Left Foot,,Cody Gakpo,Pass (Live),Ibrahima Konaté,Tackle
17,54,Mohamed Salah (pen),Liverpool,0.79,,Off Target,13.0,Left Foot,,Diogo Jota,Fouled,Curtis Jones,Pass (Live)
18,55,Diogo Jota,Liverpool,0.05,,Blocked,15.0,Right Foot,Volley,Jordan Henderson,Pass (Live),Cody Gakpo,Pass (Live)
19,57,Mohamed Salah,Liverpool,0.1,0.09,Saved,12.0,Left Foot,,Virgil van Dijk,Interception,,
20,57,Fabinho,Liverpool,0.03,,Blocked,29.0,Right Foot,,Curtis Jones,Pass (Live),Andrew Robertson,Pass (Live)
21,74,Martin Ødegaard,Arsenal,0.05,0.4,Saved,26.0,Left Foot,,Bukayo Saka,Pass (Live),Oleksandr Zinchenko,Pass (Live)
22,81,Darwin Núñez,Liverpool,0.41,0.28,Saved,14.0,Right Foot,,Mohamed Salah,Pass (Live),Virgil van Dijk,Pass (Live)
23,81,Mohamed Salah,Liverpool,0.02,,Off Target,13.0,Right Foot,Volley,Andrew Robertson,Tackle,,
24,85,Gabriel Magalhães,Arsenal,0.11,0.02,Saved,8.0,Head,,Bukayo Saka,Pass (Dead),Bukayo Saka,Pass (Live)
25,87,Roberto Firmino,Liverpool,0.22,0.47,Goal,4.0,Head,,Trent Alexander-Arnold,Pass (Live),Trent Alexander-Arnold,Take-On
26,90,Kieran Tierney,Arsenal,0.04,,Off Target,21.0,Left Foot,Volley,,,,
27,90+2,Trent Alexander-Arnold,Liverpool,0.02,,Off Target,30.0,Right Foot,,Mohamed Salah,Pass (Live),Jordan Henderson,Pass (Live)
28,90+4,Mohamed Salah,Liverpool,0.54,,Off Target,3.0,Right Foot,Volley,Andrew Robertson,Pass (Live),Roberto Firmino,Pass (Live)
29,90+5,Mohamed Salah,Liverpool,0.05,0.5,Saved,17.0,Left Foot,Deflected,Trent Alexander-Arnold,Pass (Live),Thiago Alcántara,Pass (Live)
30,90+6,Ibrahima Konaté,Liverpool,0.56,0.79,Saved,4.0,Other,,Darwin Núñez,Pass (Live),Trent Alexander-Arnold,Pass (Live)
0,1.0,Ollie Watkins,Aston Villa,0.32,,Woodwork,14.0,Left Foot,,Jacob Ramsey,Pass (Live),,
1,9.0,Alexander Isak,Newcastle Utd,0.03,0.1,Saved,18.0,Right Foot,,Kieran Trippier,Pass (Live),Kieran Trippier,Take-On
2,11.0,Jacob Ramsey,Aston Villa,0.17,0.32,Goal,12.0,Left Foot,,Ollie Watkins,Pass (Live),John McGinn,Pass (Live)
3,15.0,Ollie Watkins,Aston Villa,0.06,0.05,Saved,15.0,Right Foot,,Jacob Ramsey,Pass (Live),Álex Moreno,Pass (Live)
4,15.0,Jacob Ramsey,Aston Villa,0.19,,Blocked,9.0,Left Foot,,Álex Moreno,Pass (Live),Ollie Watkins,Shot
5,19.0,John McGinn,Aston Villa,0.02,,Off Target,43.0,Right Foot,,,,,
6,24.0,Ollie Watkins,Aston Villa,0.02,,Blocked,17.0,Right Foot,,Emi Buendía,Pass (Live),,
7,25.0,Emi Buendía,Aston Villa,0.28,,Off Target,9.0,Head,,Ollie Watkins,Pass (Live),Jacob Ramsey,Pass (Live)
8,27.0,Leander Dendoncker,Aston Villa,0.03,,Off Target,31.0,Right Foot,,Jacob Ramsey,Pass (Live),Emi Buendía,Pass (Live)
9,37.0,Jacob Murphy,Newcastle Utd,0.04,,Blocked,20.0,Left Foot,,Bruno Guimarães,Pass (Live),Kieran Trippier,Pass (Live)
10,37.0,Joelinton,Newcastle Utd,0.06,,Blocked,22.0,Right Foot,,Bruno Guimarães,Pass (Live),Jacob Murphy,Shot
11,43.0,Ashley Young,Aston Villa,0.02,,Blocked,31.0,Right Foot,,,,,
12,,,,,,,,,,,,,
13,49.0,Ollie Watkins,Aston Villa,0.14,0.1,Saved,12.0,Right Foot,,Álex Moreno,Pass (Live),Jacob Ramsey,Pass (Live)
14,49.0,Jacob Murphy,Newcastle Utd,0.04,,Off Target,18.0,Right Foot,,Bruno Guimarães,Pass (Live),,
15,55.0,Jacob Ramsey,Aston Villa,0.06,,Blocked,22.0,Right Foot,,Douglas Luiz,Pass (Live),John McGinn,Pass (Dead)
16,59.0,Alexander Isak,Newcastle Utd,0.05,0.09,Saved,21.0,Right Foot,,,,,
17,60.0,Miguel Almirón,Newcastle Utd,0.04,,Off Target,9.0,Left Foot,Volley,Bruno Guimarães,Pass (Live),Alexander Isak,Shot
18,63.0,John McGinn,Aston Villa,0.08,,Off Target,25.0,Left Foot,,,,,
19,64.0,Ollie Watkins,Aston Villa,0.21,0.24,Goal,9.0,Right Foot,,Álex Moreno,Pass (Live),John McGinn,Pass (Live)
20,71.0,Ashley Young,Aston Villa,0.03,0.02,Saved,23.0,Right Foot,,Douglas Luiz,Pass (Dead),Emi Buendía,Pass (Live)
21,76.0,Miguel Almirón,Newcastle Utd,0.18,,Blocked,12.0,Right Foot,,Kieran Trippier,Pass (Live),Bruno Guimarães,Pass (Live)
22,81.0,Fabian Schär,Newcastle Utd,0.06,,Off Target,15.0,Head,,Matt Targett,Pass (Dead),Alexander Isak,Fouled
23,83.0,Jacob Ramsey,Aston Villa,0.1,,Off Target,10.0,Right Foot,,Emi Buendía,Pass (Live),John McGinn,Pass (Live)
24,83.0,Ollie Watkins,Aston Villa,0.21,0.75,Goal,11.0,Right Foot,Deflected,Jacob Ramsey,Shot,,
