,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
0,1,Kai Havertz,Arsenal,0.02,0.05,Saved,25.0,Left Foot,,,,,
1,2,Martin Ødegaard,Arsenal,0.12,0.86,Goal,12.0,Left Foot,Deflected,Kai Havertz,Pass (Live),Declan Rice,Pass (Live)
2,18,Omar Marmoush,Manchester City,0.02,0.0,Off Target,26.0,Right Foot,,Sávio,Pass (Live),Bernardo Silva,Pass (Live)
3,23,Joško Gvardiol,Manchester City,0.17,0.18,Saved,4.0,Head,,Omar Marmoush,Pass (Dead),Mateo Kovačić,Pass (Live)
4,24,Sávio,Manchester City,0.05,0.0,Off Target,11.0,Left Foot,,Omar Marmoush,Pass (Live),Joško Gvardiol,Pass (Live)
5,26,Kai Havertz,Arsenal,0.3,0.0,Off Target,14.0,Left Foot,,Declan Rice,Interception,,
6,28,Martin Ødegaard,Arsenal,0.01,0.0,Blocked,21.0,Right Foot,Volley,Thomas Partey,Pass (Live),Leandro Trossard,Pass (Live)
7,33,Manuel Akanji,Manchester City,0.16,0.0,Off Target,5.0,Head,,Omar Marmoush,Pass (Dead),Omar Marmoush,Pass (Live)
8,44,Sávio,Manchester City,0.02,0.24,Saved,14.0,Left Foot,Deflected,Bernardo Silva,Pass (Live),Phil Foden,Pass (Live)
9,45,Mateo Kovačić,Manchester City,0.03,0.02,Saved,22.0,Right Foot,Volley,Sávio,Pass (Live),Manuel Akanji,Pass (Live)
10,,,,,,,,,,,,,
11,55,Erling Haaland,Manchester City,0.36,0.62,Goal,6.0,Head,,Sávio,Pass (Live),Phil Foden,Pass (Live)
12,57,Thomas Partey,Arsenal,0.05,0.54,Goal,22.0,Right Foot,Deflected,,,,
13,60,Kai Havertz,Arsenal,0.04,0.0,Blocked,18.0,Left Foot,,Thomas Partey,Pass (Live),Gabriel Magalhães,Pass (Live)
14,62,Myles Lewis-Skelly,Arsenal,0.04,0.19,Goal,14.0,Right Foot,,Declan Rice,Pass (Live),Gabriel Magalhães,Pass (Live)
15,68,Gabriel Martinelli,Arsenal,0.17,0.29,Saved,14.0,Right Foot,,Declan Rice,Pass (Live),,
16,76,Kai Havertz,Arsenal,0.13,0.71,Goal,10.0,Left Foot,,Gabriel Martinelli,Pass (Live),Thomas Partey,Pass (Live)
17,81,Gabriel Magalhães,Arsenal,0.05,0.0,Blocked,15.0,Left Foot,Volley,Thomas Partey,Interception,,
18,89,Jurriën Timber,Arsenal,0.04,0.0,Off Target,4.0,Head,,Ethan Nwaneri,Pass (Dead),Jurriën Timber,Pass (Live)
19,90+3,Ethan Nwaneri,Arsenal,0.02,0.37,Goal,22.0,Left Foot,,Declan Rice,Pass (Live),Gabriel Magalhães,Pass (Live)
0,2,Nicolas Jackson,Chelsea,0.02,0.0,Blocked,18.0,Right Foot,,Reece James,Pass (Live),Enzo Fernández,Pass (Live)
1,7,Cole Palmer,Chelsea,0.03,0.0,Blocked,12.0,Left Foot,,Marc Cucurella,Pass (Live),Cole Palmer,Pass (Live)
2,15,Noni Madueke,Chelsea,0.09,0.0,Off Target,15.0,Left Foot,,Nicolas Jackson,Pass (Live),Moisés Caicedo,Tackle
3,18,Jarrod Bowen,West Ham,0.03,0.1,Saved,9.0,Left Foot,,Aaron Cresswell,Pass (Dead),Tomáš Souček,Pass (Live)
4,19,Andy Irving,West Ham,0.02,0.0,Off Target,27.0,Left Foot,Volley,Jarrod Bowen,Shot,,
5,23,Cole Palmer,Chelsea,0.03,0.0,Off Target,25.0,Left Foot,,Nicolas Jackson,Pass (Live),Noni Madueke,Pass (Live)
6,24,Jadon Sancho,Chelsea,0.04,0.0,Blocked,24.0,Right Foot,,Levi Colwill,Pass (Live),Moisés Caicedo,Pass (Live)
7,25,Marc Cucurella,Chelsea,0.05,0.0,Off Target,12.0,Head,,Reece James,Pass (Live),Noni Madueke,Pass (Live)
8,31,Enzo Fernández,Chelsea,0.28,0.0,Off Target,12.0,Right Foot,,Noni Madueke,Pass (Live),,
9,38,Mohammed Kudus,West Ham,0.06,0.08,Saved,12.0,Right Foot,,Aaron Cresswell,Pass (Dead),Jarrod Bowen,Fouled
10,41,Jadon Sancho,Chelsea,0.1,0.0,Off Target,13.0,Right Foot,,Noni Madueke,Pass (Live),Nicolas Jackson,Pass (Live)
11,42,Jarrod Bowen,West Ham,0.08,0.16,Goal,17.0,Left Foot,,,,,
12,45+1,Cole Palmer,Chelsea,0.03,0.11,Saved,32.0,Left Foot,Free kick,Nicolas Jackson,Fouled,Enzo Fernández,Pass (Live)
13,45+1,Tosin Adarabioyo,Chelsea,0.15,0.0,Blocked,6.0,Head,,Cole Palmer,Pass (Dead),Cole Palmer,Shot
14,45+2,Nicolas Jackson,Chelsea,0.03,0.0,Off Target,9.0,Head,,Tosin Adarabioyo,Shot,,
15,45+3,Cole Palmer,Chelsea,0.02,0.06,Saved,29.0,Left Foot,,Reece James,Pass (Live),Moisés Caicedo,Pass (Live)
16,,,,,,,,,,,,,
17,46,Emerson Palmieri,West Ham,0.07,0.0,Off Target,14.0,Left Foot,Volley,Mohammed Kudus,Pass (Live),Jarrod Bowen,Pass (Live)
18,50,Cole Palmer,Chelsea,0.03,0.0,Blocked,29.0,Left Foot,,Noni Madueke,Pass (Live),Cole Palmer,Pass (Live)
19,52,Aaron Cresswell,West Ham,0.02,0.0,Off Target,25.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Mohammed Kudus,Pass (Live)
20,58,Aaron Cresswell,West Ham,0.05,0.0,Off Target,33.0,Left Foot,Free kick,Carlos Soler,Fouled,Carlos Soler,Take-On
21,59,Jarrod Bowen,West Ham,0.08,0.0,Blocked,14.0,Left Foot,,Carlos Soler,Pass (Live),Jarrod Bowen,Pass (Live)
22,60,Pedro Neto,Chelsea,0.03,0.0,Blocked,18.0,Right Foot,,Marc Guiu,Pass (Live),Cole Palmer,Pass (Live)
23,60,Tosin Adarabioyo,Chelsea,0.06,0.0,Off Target,30.0,Right Foot,,Cole Palmer,Pass (Live),Moisés Caicedo,Pass (Live)
24,64,Enzo Fernández,Chelsea,0.28,0.0,Blocked,10.0,Left Foot,,Malo Gusto,Pass (Live),Moisés Caicedo,Pass (Live)
25,64,Pedro Neto,Chelsea,0.13,0.16,Goal,9.0,Left Foot,,Enzo Fernández,Shot,,
26,69,Mohammed Kudus,West Ham,0.06,0.0,Blocked,15.0,Left Foot,,Jarrod Bowen,Pass (Live),Carlos Soler,Pass (Dead)
27,70,Mohammed Kudus,West Ham,0.23,0.0,Woodwork,9.0,Head,,Andy Irving,Pass (Live),Emerson Palmieri,Pass (Live)
28,74,Cole Palmer,Chelsea,0.06,0.0,Blocked,17.0,Right Foot,,Malo Gusto,Pass (Live),Levi Colwill,Pass (Live)
29,78,Levi Colwill,Chelsea,0.06,0.0,Off Target,9.0,Head,,Malo Gusto,Pass (Live),Pedro Neto,Pass (Live)
30,79,Cole Palmer,Chelsea,0.08,0.0,Off Target,23.0,Left Foot,,Moisés Caicedo,Pass (Live),Christopher Nkunku,Pass (Live)
31,86,Tosin Adarabioyo,Chelsea,0.04,0.0,Blocked,6.0,Head,,Cole Palmer,Pass (Dead),Malo Gusto,Pass (Live)
32,86,Pedro Neto,Chelsea,0.03,0.0,Blocked,17.0,Right Foot,Deflected,Enzo Fernández,Pass (Live),Tosin Adarabioyo,Shot
33,90+4,Mohammed Kudus,West Ham,0.42,0.0,Blocked,8.0,Left Foot,,Jarrod Bowen,Pass (Live),Luis Guilherme,Pass (Live)
34,90+5,Danny Ings,West Ham,0.05,0.0,Off Target,54.0,Right Foot,,,,,
35,90+6,Konstantinos Mavropanos,West Ham,0.01,0.04,Saved,17.0,Head,,Lewis Orford,Pass (Live),Aaron Wan-Bissaka,Pass (Dead)
36,90+7,Konstantinos Mavropanos,West Ham,0.02,0.04,Saved,30.0,Left Foot,,Konstantinos Mavropanos,Take-On,Luis Guilherme,Pass (Live)
0,11,Beto,Everton,0.52,0.36,Goal,17.0,Right Foot,,Jarrad Branthwaite,Pass (Dead),Iliman Ndiaye,Fouled
1,16,Alexis Mac Allister,Liverpool,0.15,0.73,Goal,10.0,Head,,Mohamed Salah,Pass (Live),Ibrahima Konaté,Pass (Live)
2,26,Beto,Everton,0.02,0.0,Blocked,31.0,Right Foot,,,,,
3,43,Beto,Everton,0.07,0.0,Off Target,11.0,Head,,Jack Harrison,Pass (Live),James Garner,Pass (Live)
4,45+1,Luis Díaz,Liverpool,0.04,0.0,Blocked,18.0,Right Foot,,Mohamed Salah,Pass (Live),Conor Bradley,Pass (Live)
5,45+5,Dominik Szoboszlai,Liverpool,0.04,0.06,Saved,26.0,Right Foot,,Cody Gakpo,Pass (Live),Virgil van Dijk,Pass (Live)
6,,,,,,,,,,,,,
7,46,Jack Harrison,Everton,0.04,0.0,Blocked,15.0,Left Foot,,Beto,Pass (Live),Jesper Lindstrøm,Pass (Live)
8,54,Abdoulaye Doucouré,Everton,0.04,0.0,Off Target,13.0,Head,,Idrissa Gana Gueye,Pass (Live),Jesper Lindstrøm,Pass (Live)
9,55,Jack Harrison,Everton,0.08,0.0,Off Target,15.0,Left Foot,,Beto,Pass (Live),Jake O'Brien,Pass (Live)
10,71,Abdoulaye Doucouré,Everton,0.05,0.0,Off Target,15.0,Right Foot,,James Tarkowski,Pass (Live),Jack Harrison,Fouled
11,73,Curtis Jones,Liverpool,0.11,0.0,Blocked,11.0,Right Foot,,Darwin Núñez,Pass (Live),Luis Díaz,Take-On
12,73,Mohamed Salah,Liverpool,0.2,0.56,Goal,6.0,Right Foot,,Curtis Jones,Shot,,
13,86,Beto,Everton,0.03,0.22,Saved,26.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),James Garner,Pass (Live)
14,88,Mohamed Salah,Liverpool,0.09,0.21,Saved,21.0,Left Foot,,Diogo Jota,Pass (Live),Virgil van Dijk,Pass (Live)
15,90+3,Tim Iroegbunam,Everton,0.02,0.0,Off Target,30.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Jack Harrison,Pass (Live)
16,90+8,James Tarkowski,Everton,0.09,0.62,Goal,11.0,Right Foot,Volley,Tim Iroegbunam,Pass (Live),Vitaliy Mykolenko,Pass (Live)
0,4,Cole Palmer,Chelsea,0.03,0.0,Off Target,24.0,Left Foot,,Malo Gusto,Pass (Live),Noni Madueke,Pass (Live)
1,15,Danny Welbeck,Brighton,0.03,0.0,Blocked,9.0,Head,,Yankuba Minteh,Pass (Dead),Kaoru Mitoma,Pass (Live)
2,18,Cole Palmer,Chelsea,0.13,0.0,Off Target,16.0,Left Foot,,Noni Madueke,Pass (Live),Christopher Nkunku,Pass (Live)
3,27,Kaoru Mitoma,Brighton,0.05,0.24,Goal,21.0,Right Foot,,Bart Verbruggen,Pass (Live),Adam Webster,Pass (Live)
4,29,Carlos Baleba,Brighton,0.02,0.0,Off Target,31.0,Left Foot,Volley,Georginio Rutter,Pass (Live),Danny Welbeck,Pass (Live)
5,30,Pedro Neto,Chelsea,0.02,0.0,Off Target,18.0,Left Foot,,Filip Jørgensen,Pass (Live),Malo Gusto,Pass (Live)
6,32,Enzo Fernández,Chelsea,0.02,0.0,Off Target,22.0,Right Foot,,Malo Gusto,Pass (Live),Levi Colwill,Pass (Live)
7,35,Pedro Neto,Chelsea,0.14,0.0,Blocked,11.0,Left Foot,,Marc Cucurella,Pass (Live),Moisés Caicedo,Pass (Live)
8,38,Yankuba Minteh,Brighton,0.26,0.37,Goal,9.0,Left Foot,,Yankuba Minteh,Take-On,Danny Welbeck,Pass (Live)
9,41,Malo Gusto,Chelsea,0.06,0.0,Off Target,26.0,Left Foot,,Pedro Neto,Pass (Live),Cole Palmer,Pass (Live)
10,,,,,,,,,,,,,
11,51,Georginio Rutter,Brighton,0.09,0.0,Off Target,18.0,Right Foot,,Yankuba Minteh,Pass (Live),Adam Webster,Pass (Dead)
12,61,Carlos Baleba,Brighton,0.05,0.0,Blocked,25.0,Left Foot,,Carlos Baleba,Interception,,
13,63,Yankuba Minteh,Brighton,0.1,0.63,Goal,8.0,Left Foot,Deflected,Yankuba Minteh,Take-On,Danny Welbeck,Pass (Live)
14,68,Trevoh Chalobah,Chelsea,0.08,0.0,Off Target,9.0,Head,,,,,
15,71,Tyrique George,Chelsea,0.06,0.0,Blocked,10.0,Left Foot,,Tyrique George,Take-On,Reece James,Pass (Live)
16,73,Kaoru Mitoma,Brighton,0.16,0.1,Saved,12.0,Left Foot,,Georginio Rutter,Pass (Live),,
17,74,João Pedro,Brighton,0.14,0.0,Off Target,23.0,Right Foot,,,,,
18,78,João Pedro,Brighton,0.19,0.0,Off Target,9.0,Head,,Yankuba Minteh,Pass (Dead),,Fouled
19,85,Joël Veltman,Brighton,0.27,0.49,Saved,4.0,Right Foot,Volley,Yasin Ayari,Pass (Live),João Pedro,Pass (Live)
20,85,Yasin Ayari,Brighton,0.03,0.0,Off Target,27.0,Right Foot,,Yasin Ayari,Interception,,
21,90+3,Tariq Lamptey,Brighton,0.03,0.0,Off Target,16.0,Left Foot,,Yasin Ayari,Pass (Live),João Pedro,Pass (Live)
0,9,Leandro Trossard,Arsenal,0.22,0.31,Saved,6.0,Right Foot,Volley,Martin Ødegaard,Pass (Live),Jurriën Timber,Pass (Live)
1,10,Wilfred Ndidi,Leicester City,0.07,0.1,Saved,19.0,Left Foot,Volley,Jordan Ayew,Pass (Live),Boubakary Soumaré,Pass (Live)
2,13,Thomas Partey,Arsenal,0.04,0.0,Off Target,24.0,Right Foot,,Jurriën Timber,Pass (Live),Thomas Partey,Pass (Live)
3,16,Declan Rice,Arsenal,0.12,0.0,Off Target,8.0,Head,,Ethan Nwaneri,Pass (Live),Martin Ødegaard,Pass (Live)
4,35,Raheem Sterling,Arsenal,0.02,0.0,Blocked,27.0,Right Foot,,,,,
5,45+3,Bilal El Khannouss,Leicester City,0.02,0.0,Blocked,17.0,Right Foot,,Jamie Vardy,Pass (Live),Victor Bernth Kristiansen,Pass (Live)
6,45+4,Wilfred Ndidi,Leicester City,0.05,0.0,Off Target,14.0,Head,,Victor Bernth Kristiansen,Pass (Live),Caleb Okoli,Pass (Live)
7,,,,,,,,,,,,,
8,58,Martin Ødegaard,Arsenal,0.05,0.0,Blocked,22.0,Left Foot,,Gabriel Magalhães,Pass (Live),Thomas Partey,Pass (Live)
9,61,Ethan Nwaneri,Arsenal,0.06,0.0,Woodwork,23.0,Left Foot,,Ethan Nwaneri,Take-On,Martin Ødegaard,Pass (Live)
10,66,Ethan Nwaneri,Arsenal,0.03,0.0,Blocked,27.0,Left Foot,,Raheem Sterling,Pass (Live),Ethan Nwaneri,Fouled
11,67,Bobby Reid,Leicester City,0.03,0.04,Saved,31.0,Right Foot,,,,,
12,76,Ethan Nwaneri,Arsenal,0.02,0.22,Saved,17.0,Right Foot,,Declan Rice,Pass (Live),Mikel Merino,Pass (Live)
13,81,Mikel Merino,Arsenal,0.28,0.59,Goal,8.0,Head,,Ethan Nwaneri,Pass (Live),Jurriën Timber,Pass (Live)
14,87,Mikel Merino,Arsenal,0.47,0.82,Goal,8.0,Left Foot,,Leandro Trossard,Pass (Live),Riccardo Calafiori,Pass (Live)
15,90,Facundo Buonanotte,Leicester City,0.04,0.0,Off Target,15.0,Head,,Bilal El Khannouss,Pass (Live),Wout Faes,Pass (Live)
16,90+2,Ethan Nwaneri,Arsenal,0.06,0.03,Saved,19.0,Left Foot,Volley,Ethan Nwaneri,Pass (Live),,
17,90+4,Stephy Mavididi,Leicester City,0.01,0.0,Blocked,22.0,Right Foot,,Bilal El Khannouss,Pass (Live),Jamie Vardy,Pass (Live)
0,11,Neco Williams,Nott'ham Forest,0.02,0.0,Off Target,19.0,Right Foot,,Anthony Elanga,Pass (Live),Chris Wood,Pass (Live)
1,12,Raúl Jiménez,Fulham,0.09,0.0,Off Target,10.0,Head,,Adama Traoré,Pass (Live),Saša Lukić,Pass (Live)
2,15,Emile Smith Rowe,Fulham,0.36,0.78,Goal,4.0,Head,,Adama Traoré,Pass (Live),Adama Traoré,Take-On
3,25,Raúl Jiménez,Fulham,0.16,0.21,Saved,6.0,Head,,Adama Traoré,Pass (Live),Adama Traoré,Take-On
4,30,Raúl Jiménez,Fulham,0.05,0.35,Saved,21.0,Right Foot,,Alex Iwobi,Pass (Live),Emile Smith Rowe,Pass (Live)
5,30,Alex Iwobi,Fulham,0.01,0.0,Off Target,31.0,Right Foot,Volley,Saša Lukić,Pass (Dead),Raúl Jiménez,Shot
6,32,Saša Lukić,Fulham,0.07,0.0,Off Target,10.0,Head,,Alex Iwobi,Pass (Live),Raúl Jiménez,Pass (Live)
7,35,Emile Smith Rowe,Fulham,0.16,0.0,Blocked,11.0,Right Foot,,Raúl Jiménez,Pass (Live),Raúl Jiménez,Take-On
8,35,Raúl Jiménez,Fulham,0.13,0.0,Blocked,17.0,Right Foot,,Emile Smith Rowe,Shot,,
9,37,Chris Wood,Nott'ham Forest,0.14,0.71,Goal,17.0,Left Foot,Deflected,Morgan Gibbs-White,Pass (Live),Danilo,Pass (Live)
10,40,Alex Iwobi,Fulham,0.03,0.0,Off Target,24.0,Right Foot,Volley,Sander Berge,Pass (Live),Joachim Andersen,Pass (Live)
11,43,Alex Iwobi,Fulham,0.16,0.11,Saved,12.0,Right Foot,,Saša Lukić,Pass (Live),Adama Traoré,Pass (Live)
12,45,Raúl Jiménez,Fulham,0.02,0.08,Saved,30.0,Right Foot,,Sander Berge,Pass (Live),Adama Traoré,Pass (Live)
13,,,,,,,,,,,,,
14,49,Timothy Castagne,Fulham,0.03,0.0,Off Target,11.0,Right Foot,Volley,Timothy Castagne,Pass (Live),Sander Berge,Pass (Live)
15,51,Anthony Elanga,Nott'ham Forest,0.03,0.0,Blocked,16.0,Right Foot,,Danilo,Pass (Live),Anthony Elanga,Pass (Live)
16,51,Elliot Anderson,Nott'ham Forest,0.02,0.0,Off Target,26.0,Right Foot,,Anthony Elanga,Shot,,
17,56,Raúl Jiménez,Fulham,0.04,0.0,Off Target,14.0,Right Foot,,Saša Lukić,Pass (Live),Emile Smith Rowe,Pass (Live)
18,57,Neco Williams,Nott'ham Forest,0.05,0.0,Blocked,20.0,Right Foot,,Chris Wood,Pass (Live),,
19,58,Adama Traoré,Fulham,0.12,0.0,Blocked,15.0,Left Foot,,Emile Smith Rowe,Pass (Live),Sander Berge,Pass (Live)
20,61,Alex Iwobi,Fulham,0.04,0.0,Blocked,16.0,Right Foot,,Saša Lukić,Pass (Dead),Emile Smith Rowe,Fouled
21,61,Saša Lukić,Fulham,0.06,0.56,Saved,17.0,Left Foot,,Alex Iwobi,Pass (Live),Emile Smith Rowe,Pass (Live)
22,62,Raúl Jiménez,Fulham,0.02,0.0,Off Target,10.0,Head,,Saša Lukić,Pass (Dead),Saša Lukić,Shot
23,62,Calvin Bassey,Fulham,0.11,0.57,Goal,5.0,Head,,Raúl Jiménez,Shot,,
24,71,Neco Williams,Nott'ham Forest,0.04,0.0,Blocked,18.0,Left Foot,,Ola Aina,Fouled,Elliot Anderson,Pass (Live)
25,73,Emile Smith Rowe,Fulham,0.04,0.0,Off Target,14.0,Left Foot,,Saša Lukić,Pass (Live),Alex Iwobi,Pass (Live)
26,77,Callum Hudson-Odoi,Nott'ham Forest,0.1,0.36,Saved,13.0,Right Foot,,Ola Aina,Pass (Live),Ola Aina,Take-On
27,79,Sander Berge,Fulham,0.08,0.0,Blocked,9.0,Head,,Saša Lukić,Pass (Dead),Joachim Andersen,Pass (Live)
28,79,Calvin Bassey,Fulham,0.05,0.0,Blocked,5.0,Head,,Sander Berge,Shot,,
29,83,Adama Traoré,Fulham,0.08,0.53,Saved,10.0,Right Foot,Volley,Andreas Pereira,Pass (Live),Alex Iwobi,Pass (Live)
30,90+1,Rodrigo Muniz,Fulham,0.17,0.15,Saved,16.0,Right Foot,,Willian,Pass (Live),Andreas Pereira,Pass (Live)
31,90+1,Harrison Reed,Fulham,0.13,0.44,Saved,15.0,Right Foot,,Rodrigo Muniz,Shot,,
32,90+4,Anthony Elanga,Nott'ham Forest,0.03,0.0,Off Target,13.0,Left Foot,,Anthony Elanga,Take-On,Nikola Milenković,Pass (Live)
0,16.0,Omar Marmoush,Manchester City,0.04,0.0,Off Target,13.0,Left Foot,,Joško Gvardiol,Pass (Live),İlkay Gündoğan,Pass (Live)
1,19.0,Omar Marmoush,Manchester City,0.35,0.32,Goal,20.0,Right Foot,,Ederson,Pass (Live),Joško Gvardiol,Pass (Live)
2,24.0,Omar Marmoush,Manchester City,0.08,0.58,Goal,16.0,Right Foot,Deflected,İlkay Gündoğan,Pass (Live),Sávio,Pass (Live)
3,28.0,Sávio,Manchester City,0.34,0.34,Saved,12.0,Left Foot,,Phil Foden,Pass (Live),Sávio,Pass (Live)
4,30.0,Alexander Isak,Newcastle Utd,0.04,0.0,Blocked,14.0,Right Foot,,Joe Willock,Pass (Live),,
5,33.0,Omar Marmoush,Manchester City,0.23,0.14,Goal,12.0,Right Foot,,Sávio,Pass (Live),Phil Foden,Pass (Live)
6,39.0,Bruno Guimarães,Newcastle Utd,0.03,0.0,Off Target,5.0,Head,,Kieran Trippier,Pass (Live),Lewis Hall,Pass (Live)
7,41.0,Erling Haaland,Manchester City,0.07,0.0,Off Target,6.0,Head,,Phil Foden,Pass (Dead),,
8,,,,,,,,,,,,,
9,55.0,Sávio,Manchester City,0.05,0.28,Saved,23.0,Left Foot,,Erling Haaland,Pass (Live),,
10,57.0,Erling Haaland,Manchester City,0.1,0.16,Saved,8.0,Head,,Phil Foden,Pass (Dead),,
11,59.0,Phil Foden,Manchester City,0.03,0.0,Blocked,27.0,Left Foot,,İlkay Gündoğan,Pass (Live),Nicolás González,Pass (Live)
12,60.0,Lewis Miley,Newcastle Utd,0.41,0.38,Saved,13.0,Left Foot,,Lewis Hall,Pass (Live),Valentino Livramento,Pass (Live)
13,83.0,Sávio,Manchester City,0.07,0.0,Blocked,25.0,Left Foot,,Jeremy Doku,Pass (Live),Jeremy Doku,Take-On
14,84.0,James Mcatee,Manchester City,0.55,0.94,Goal,4.0,Left Foot,,Erling Haaland,Pass (Live),İlkay Gündoğan,Pass (Dead)
0,12,Dango Ouattara,Bournemouth,0.04,0.0,Off Target,14.0,Head,,Lewis Cook,Pass (Live),Justin Kluivert,Pass (Live)
1,14,Dango Ouattara,Bournemouth,0.48,0.72,Goal,7.0,Head,,Ryan Christie,Pass (Live),Antoine Semenyo,Pass (Live)
2,16,Ryan Christie,Bournemouth,0.05,0.46,Goal,27.0,Left Foot,,Justin Kluivert,Pass (Live),,
3,30,Lewis Cook,Bournemouth,0.02,0.03,Saved,32.0,Right Foot,,Tyler Adams,Pass (Live),Antoine Semenyo,Pass (Live)
4,31,Dango Ouattara,Bournemouth,0.01,0.0,Blocked,23.0,Left Foot,,,,,
5,31,Milos Kerkez,Bournemouth,0.02,0.0,Blocked,17.0,Left Foot,,Ryan Christie,Pass (Live),Dango Ouattara,Shot
6,34,Justin Kluivert,Bournemouth,0.02,0.0,Off Target,24.0,Right Foot,,Milos Kerkez,Pass (Live),Dean Huijsen,Pass (Live)
7,41,Kamaldeen Sulemana,Southampton,0.05,0.0,Off Target,25.0,Left Foot,,Kamaldeen Sulemana,Take-On,Mateus Fernandes,Pass (Live)
8,41,Dango Ouattara,Bournemouth,0.11,0.09,Saved,12.0,Left Foot,,Antoine Semenyo,Pass (Live),Antoine Semenyo,Take-On
9,42,Ryan Christie,Bournemouth,0.01,0.0,Off Target,8.0,Head,,Justin Kluivert,Pass (Dead),Dango Ouattara,Shot
10,,,,,,,,,,,,,
11,48,Paul Onuachu,Southampton,0.02,0.0,Off Target,14.0,Head,,William Smallbone,Pass (Dead),Kamaldeen Sulemana,Fouled
12,51,Paul Onuachu,Southampton,0.03,0.0,Blocked,14.0,Right Foot,,Kamaldeen Sulemana,Pass (Live),James Bree,Pass (Live)
13,54,Antoine Semenyo,Bournemouth,0.22,0.5,Saved,11.0,Right Foot,,Antoine Semenyo,Take-On,Antoine Semenyo,Take-On
14,55,Ryan Christie,Bournemouth,0.04,0.48,Saved,6.0,Head,,Justin Kluivert,Pass (Dead),Antoine Semenyo,Shot
15,61,Kamaldeen Sulemana,Southampton,0.06,0.26,Saved,13.0,Right Foot,Deflected,Lesley Ugochukwu,Pass (Live),James Bree,Pass (Live)
16,61,David Brooks,Bournemouth,0.03,0.0,Blocked,18.0,Left Foot,,Lewis Cook,Pass (Live),Kepa Arrizabalaga,Pass (Live)
17,63,Kamaldeen Sulemana,Southampton,0.08,0.0,Off Target,15.0,Left Foot,,Lesley Ugochukwu,Pass (Live),Tyler Dibling,Pass (Live)
18,66,Yukinari Sugawara,Southampton,0.02,0.04,Saved,26.0,Right Foot,Deflected,Lesley Ugochukwu,Pass (Live),Kyle Walker-Peters,Pass (Live)
19,72,Kamaldeen Sulemana,Southampton,0.02,0.0,Blocked,29.0,Right Foot,,Tyler Dibling,Pass (Live),Tyler Dibling,Take-On
20,72,Kamaldeen Sulemana,Southampton,0.13,0.3,Goal,16.0,Left Foot,,Paul Onuachu,Pass (Live),Joe Aribo,Pass (Live)
21,74,James Bree,Southampton,0.02,0.0,Blocked,32.0,Right Foot,,Kyle Walker-Peters,Pass (Live),Tyler Dibling,Pass (Live)
22,75,Lesley Ugochukwu,Southampton,0.02,0.0,Blocked,18.0,Right Foot,,Yukinari Sugawara,Pass (Live),Tyler Dibling,Pass (Live)
23,83,Marcus Tavernier,Bournemouth,0.1,0.54,Goal,19.0,Left Foot,,Antoine Semenyo,Pass (Live),Alex Scott,Pass (Live)
24,90+5,Cameron Archer,Southampton,0.33,0.43,Saved,9.0,Right Foot,,Ryan Manning,Pass (Dead),Mateus Fernandes,Fouled
25,90+7,Alex Scott,Bournemouth,0.05,0.0,Blocked,16.0,Right Foot,Volley,Alex Scott,Pass (Live),Tyler Adams,Pass (Live)
0,8,Ollie Watkins,Aston Villa,0.07,0.0,Blocked,16.0,Right Foot,,Morgan Rogers,Pass (Live),Morgan Rogers,Take-On
1,13,Julio Enciso,Ipswich Town,0.02,0.07,Saved,30.0,Right Foot,,Jacob Greaves,Pass (Live),,
2,14,Donyell Malen,Aston Villa,0.03,0.0,Blocked,15.0,Right Foot,,Morgan Rogers,Pass (Live),Lucas Digne,Pass (Dead)
3,25,Kalvin Phillips,Ipswich Town,0.06,0.19,Saved,23.0,Right Foot,Free kick,Dara O'Shea,Fouled,Kalvin Phillips,Pass (Dead)
4,25,Lucas Digne,Aston Villa,0.03,0.0,Off Target,24.0,Left Foot,,Ollie Watkins,Pass (Live),Donyell Malen,Pass (Live)
5,32,Liam Delap,Ipswich Town,0.17,0.0,Blocked,15.0,Right Foot,,Liam Delap,Take-On,Conor Townsend,Pass (Live)
6,34,Ollie Watkins,Aston Villa,0.32,0.0,Off Target,17.0,Left Foot,,Axel Disasi,Pass (Live),Tyrone Mings,Pass (Live)
7,38,Youri Tielemans,Aston Villa,0.06,0.0,Off Target,26.0,Right Foot,,Morgan Rogers,Pass (Live),Axel Disasi,Pass (Live)
8,42,John McGinn,Aston Villa,0.1,0.0,Blocked,21.0,Left Foot,Free kick,Youri Tielemans,Pass (Live),Lucas Digne,Pass (Dead)
9,43,Andrés García,Aston Villa,0.02,0.0,Blocked,27.0,Right Foot,Volley,Youri Tielemans,Pass (Dead),Donyell Malen,Pass (Live)
10,44,Morgan Rogers,Aston Villa,0.31,0.72,Saved,6.0,Left Foot,,Ollie Watkins,Take-On,Jacob Ramsey,Pass (Live)
