,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
20,90+3,John Lundstram,Sheffield Utd,0.04,,Off Target,21.0,Right Foot,,Enda Stevens,Pass (Live),John Lundstram,Pass (Live)
21,90+6,Ryan Fredericks,West Ham,0.05,0.3,Goal,17.0,Right Foot,,Saïd Benrahma,Pass (Live),Aaron Cresswell,Pass (Live)
0,3,Marcos Alonso,Chelsea,0.04,0.12,Saved,18.0,Left Foot,,Mateo Kovačić,Pass (Live),Callum Hudson-Odoi,Pass (Live)
1,6,Marcos Alonso,Chelsea,0.03,,Blocked,12.0,Head,,Mason Mount,Pass (Dead),Timo Werner,Take-On
2,7,César Azpilicueta,Chelsea,0.08,,Blocked,8.0,Head,,Mason Mount,Pass (Dead),Marcos Alonso,Shot
3,7,Tammy Abraham,Chelsea,0.08,,Off Target,9.0,Head,,Mason Mount,Pass (Live),Callum Hudson-Odoi,Pass (Live)
4,13,Timo Werner,Chelsea,0.06,,Off Target,8.0,Head,,Mason Mount,Pass (Dead),Mason Mount,Pass (Live)
5,21,Allan Saint-Maximin,Newcastle Utd,0.04,,Blocked,17.0,Right Foot,,Jamal Lewis,Pass (Live),Jonjo Shelvey,Pass (Live)
6,24,Mateo Kovačić,Chelsea,0.06,,Blocked,22.0,Right Foot,,Callum Hudson-Odoi,Pass (Live),Mason Mount,Pass (Live)
7,26,Timo Werner,Chelsea,0.4,,Off Target,8.0,Right Foot,Volley,Marcos Alonso,Pass (Live),Olivier Giroud,Pass (Live)
8,29,Jamaal Lascelles,Newcastle Utd,0.05,,Off Target,11.0,Head,,Jonjo Shelvey,Pass (Dead),Miguel Almirón,Take-On
9,31,Olivier Giroud,Chelsea,0.4,0.31,Goal,11.0,Left Foot,,Andreas Christensen,Pass (Live),Antonio Rüdiger,Pass (Live)
10,34,Timo Werner,Chelsea,0.36,,Off Target,15.0,Right Foot,,Mateo Kovačić,Pass (Live),Olivier Giroud,Pass (Live)
11,39,Timo Werner,Chelsea,0.34,0.32,Goal,2.0,Right Foot,,Callum Hudson-Odoi,Pass (Live),Mason Mount,Pass (Live)
12,42,Mason Mount,Chelsea,0.03,,Off Target,25.0,Left Foot,,César Azpilicueta,Pass (Live),Jorginho,Pass (Live)
13,45+2,Mason Mount,Chelsea,0.05,,Off Target,14.0,Left Foot,,Marcos Alonso,Pass (Live),César Azpilicueta,Interception
14,,,,,,,,,,,,,
15,46,Isaac Hayden,Newcastle Utd,0.03,,Blocked,27.0,Right Foot,,Allan Saint-Maximin,Pass (Live),Isaac Hayden,Pass (Live)
16,46,Dwight Gayle,Newcastle Utd,0.07,0.04,Saved,15.0,Right Foot,Volley,Isaac Hayden,Shot,,
17,48,Jonjo Shelvey,Newcastle Utd,0.05,0.33,Saved,33.0,Right Foot,Free kick,Dwight Gayle,Fouled,,
18,53,Joe Willock,Newcastle Utd,0.12,,Off Target,8.0,Left Foot,,Allan Saint-Maximin,Pass (Live),Jamal Lewis,Pass (Live)
19,58,Marcos Alonso,Chelsea,0.02,,Blocked,30.0,Left Foot,,Timo Werner,Pass (Live),Marcos Alonso,Pass (Live)
20,58,Mateo Kovačić,Chelsea,0.06,,Off Target,14.0,Right Foot,,Callum Hudson-Odoi,Pass (Live),Marcos Alonso,Shot
21,59,Marcos Alonso,Chelsea,0.05,,Blocked,17.0,Left Foot,,Marcos Alonso,Pass (Live),Andreas Christensen,Pass (Live)
22,62,Jonjo Shelvey,Newcastle Utd,0.01,0.06,Saved,59.0,Right Foot,,,,,
23,66,Olivier Giroud,Chelsea,0.05,,Blocked,11.0,Head,,Mason Mount,Pass (Dead),Mateo Kovačić,Pass (Live)
24,69,Marcos Alonso,Chelsea,0.06,0.02,Saved,11.0,Head,,Timo Werner,Pass (Live),Marcos Alonso,Pass (Live)
25,74,Joe Willock,Newcastle Utd,0.05,0.4,Saved,13.0,Head,,Ryan Fraser,Pass (Live),Isaac Hayden,Pass (Live)
26,75,Jamaal Lascelles,Newcastle Utd,0.07,,Off Target,10.0,Head,,Ryan Fraser,Pass (Dead),Joe Willock,Shot
27,79,Reece James,Chelsea,0.03,0.1,Saved,21.0,Right Foot,Deflected,N'Golo Kanté,Pass (Live),Jorginho,Pass (Live)
28,82,Miguel Almirón,Newcastle Utd,0.06,,Off Target,13.0,Left Foot,Volley,Jamaal Lascelles,Pass (Live),Andy Carroll,Pass (Live)
0,14,Tosin Adarabioyo,Fulham,0.05,0.35,Saved,9.0,Head,Deflected,Ademola Lookman,Pass (Dead),Ademola Lookman,Pass (Live)
1,23,Ashley Barnes,Burnley,0.06,,Off Target,14.0,Right Foot,Volley,Ashley Westwood,Pass (Live),Matthew Lowton,Pass (Live)
2,25,Kevin Long,Burnley,0.33,,Off Target,4.0,Head,,Dwight McNeil,Pass (Dead),,
3,27,Ashley Westwood,Burnley,0.02,0.03,Saved,29.0,Right Foot,Volley,Dwight McNeil,Pass (Dead),Dwight McNeil,Fouled
4,41,Mario Lemina,Fulham,0.02,,Off Target,30.0,Right Foot,Volley,Ademola Lookman,Pass (Dead),,
5,,,,,,,,,,,,,
6,49,Ola Aina,Fulham,0.2,0.11,Goal,7.0,Other,Deflected,Joachim Andersen,Pass (Live),Ademola Lookman,Pass (Dead)
7,53,Ashley Barnes,Burnley,0.16,0.35,Goal,12.0,Left Foot,,Jay Rodriguez,Pass (Live),Ashley Westwood,Pass (Live)
8,59,Jay Rodriguez,Burnley,0.05,0.11,Saved,12.0,Right Foot,,Ashley Westwood,Pass (Live),Matthew Lowton,Pass (Dead)
9,60,Robbie Brady,Burnley,0.05,,Off Target,9.0,Head,,Charlie Taylor,Pass (Live),Dwight McNeil,Pass (Live)
10,71,Josh Maja,Fulham,0.03,0.39,Saved,27.0,Left Foot,,Ivan Cavaleiro,Pass (Live),Joachim Andersen,Pass (Live)
11,74,Ashley Barnes,Burnley,0.04,,Off Target,16.0,Head,,Ashley Westwood,Pass (Dead),Jay Rodriguez,Fouled
12,76,Harrison Reed,Fulham,0.03,,Blocked,28.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Harrison Reed,Pass (Live)
13,77,Ruben Loftus-Cheek,Fulham,0.09,,Off Target,8.0,Head,,Ivan Cavaleiro,Pass (Live),Kenny Tete,Pass (Live)
14,86,Josh Maja,Fulham,0.08,,Off Target,12.0,Right Foot,Volley,Ruben Loftus-Cheek,Pass (Live),Ivan Cavaleiro,Pass (Live)
15,90,Ademola Lookman,Fulham,0.05,,Off Target,16.0,Right Foot,,Josh Maja,Pass (Live),Josh Maja,Take-On
16,90+2,Ashley Barnes,Burnley,0.23,,Off Target,5.0,Head,,Jay Rodriguez,Fouled,Nick Pope,Pass (Live)
0,2,João Cancelo,Manchester City,0.02,0.21,Saved,32.0,Right Foot,,Rúben Dias,Pass (Live),Riyad Mahrez,Pass (Live)
1,3,Gabriel Jesus,Manchester City,0.02,,Blocked,22.0,Left Foot,,Rodri,Pass (Live),Phil Foden,Pass (Dead)
2,7,Bernardo Silva,Manchester City,0.03,0.31,Saved,22.0,Left Foot,,Gabriel Jesus,Pass (Live),Kyle Walker,Pass (Live)
3,12,João Cancelo,Manchester City,0.03,,Blocked,30.0,Right Foot,,Bernardo Silva,Pass (Live),Gabriel Jesus,Pass (Live)
4,17,Gabriel Jesus,Manchester City,0.13,,Blocked,12.0,Left Foot,,Rodri,Pass (Live),,
5,26,Gabriel Jesus,Manchester City,0.05,,Blocked,15.0,Right Foot,,Raheem Sterling,Pass (Live),,
6,32,Phil Foden,Manchester City,0.04,0.02,Goal,16.0,Right Foot,Deflected,Riyad Mahrez,Take-On,João Cancelo,Pass (Live)
7,36,Phil Foden,Manchester City,0.07,,Off Target,11.0,Head,,João Cancelo,Pass (Live),Bernardo Silva,Pass (Live)
8,37,Richarlison,Everton,0.96,0.99,Goal,1.0,Right Foot,,Lucas Digne,Shot,,
9,37,Lucas Digne,Everton,0.05,,Woodwork,10.0,Left Foot,,Séamus Coleman,Pass (Live),Alex Iwobi,Pass (Live)
10,40,Phil Foden,Manchester City,0.04,0.07,Saved,16.0,Left Foot,Volley,,,,
11,,,,,,,,,,,,,
12,47,Riyad Mahrez,Manchester City,0.04,,Blocked,17.0,Left Foot,,Rodri,Pass (Live),Gabriel Jesus,Pass (Live)
13,51,Bernardo Silva,Manchester City,0.05,0.25,Saved,15.0,Left Foot,Volley,João Cancelo,Pass (Live),Rodri,Pass (Live)
14,53,Gylfi Sigurðsson,Everton,0.06,0.08,Saved,18.0,Left Foot,Deflected,Alex Iwobi,Pass (Live),Richarlison,Pass (Live)
15,55,Gabriel Jesus,Manchester City,0.22,,Off Target,11.0,Left Foot,,Kyle Walker,Pass (Live),Rodri,Pass (Live)
16,61,Rodri,Manchester City,0.1,,Off Target,8.0,Head,,Phil Foden,Pass (Dead),,
17,63,Riyad Mahrez,Manchester City,0.05,0.46,Goal,21.0,Left Foot,,Bernardo Silva,Pass (Live),Kyle Walker,Pass (Live)
18,77,Bernardo Silva,Manchester City,0.05,0.34,Goal,20.0,Left Foot,,Gabriel Jesus,Pass (Live),Riyad Mahrez,Pass (Live)
19,90+3,Riyad Mahrez,Manchester City,0.06,,Off Target,17.0,Left Foot,,,,,
0,5,Patrick Bamford,Leeds United,0.06,,Blocked,12.0,Right Foot,,Tyler Roberts,Pass (Live),Raphinha,Pass (Live)
1,8,Adama Traoré,Wolves,0.03,,Blocked,28.0,Left Foot,,Nélson Semedo,Pass (Live),Leander Dendoncker,Pass (Live)
2,11,Nélson Semedo,Wolves,0.02,0.04,Saved,26.0,Right Foot,,,,,
3,12,Pedro Neto,Wolves,0.03,0.26,Saved,31.0,Left Foot,Deflected,,,,
4,15,Raphinha,Leeds United,0.03,0.05,Saved,27.0,Left Foot,Deflected,Mateusz Klich,Pass (Live),Stuart Dallas,Pass (Live)
5,18,Adama Traoré,Wolves,0.03,,Blocked,28.0,Right Foot,,Nélson Semedo,Pass (Live),Willian José,Pass (Live)
6,18,Pedro Neto,Wolves,0.03,0.06,Saved,30.0,Left Foot,,Adama Traoré,Shot,,
7,20,Liam Cooper,Leeds United,0.12,0.05,Saved,9.0,Head,,Raphinha,Pass (Dead),Patrick Bamford,Fouled
8,21,Pedro Neto,Wolves,0.03,,Off Target,28.0,Left Foot,,Willian José,Pass (Live),João Moutinho,Pass (Live)
9,27,Mateusz Klich,Leeds United,0.03,,Woodwork,15.0,Right Foot,,Raphinha,Pass (Live),Mateusz Klich,Pass (Live)
10,27,Pascal Struijk,Leeds United,0.07,0.08,Saved,12.0,Right Foot,Volley,Mateusz Klich,Shot,,
11,27,Pascal Struijk,Leeds United,0.05,,Blocked,10.0,Left Foot,Volley,Pascal Struijk,Shot,,
12,27,Tyler Roberts,Leeds United,0.03,,Off Target,27.0,Right Foot,,Jack Harrison,Pass (Live),Tyler Roberts,Pass (Live)
13,28,Nélson Semedo,Wolves,0.11,0.12,Saved,11.0,Right Foot,,Pedro Neto,Pass (Live),Leander Dendoncker,Pass (Live)
14,31,Pedro Neto,Wolves,0.05,,Blocked,24.0,Left Foot,,Willian José,Pass (Live),Rúben Neves,Tackle
15,35,Nélson Semedo,Wolves,0.05,0.04,Saved,11.0,Right Foot,,Willian José,Pass (Live),Adama Traoré,Pass (Live)
16,38,Raphinha,Leeds United,0.06,,Blocked,12.0,Right Foot,,,,,
17,,,,,,,,,,,,,
18,51,Rúben Neves,Wolves,0.02,,Off Target,35.0,Right Foot,,Adama Traoré,Pass (Live),Jonny Castro,Pass (Live)
19,52,Pedro Neto,Wolves,0.04,,Off Target,17.0,Right Foot,,Leander Dendoncker,Tackle,,
20,54,Raphinha,Leeds United,0.13,,Blocked,9.0,Left Foot,Volley,Luke Ayling,Pass (Live),Tyler Roberts,Pass (Live)
21,56,Tyler Roberts,Leeds United,0.05,,Off Target,13.0,Right Foot,Volley,Raphinha,Pass (Dead),Raphinha,Pass (Dead)
22,62,Liam Cooper,Leeds United,0.04,0.28,Saved,13.0,Head,,Raphinha,Pass (Dead),Luke Ayling,Fouled
23,63,Liam Cooper,Leeds United,0.17,0.09,Saved,8.0,Head,,Raphinha,Pass (Dead),Mateusz Klich,Fouled
24,63,Patrick Bamford,Leeds United,0.15,,Blocked,8.0,Head,,Liam Cooper,Shot,,
25,64,Adama Traoré,Wolves,0.03,,Woodwork,27.0,Right Foot,,Fernando Marçal,Pass (Live),João Moutinho,Pass (Live)
26,67,Liam Cooper,Leeds United,0.3,0.44,Saved,4.0,Left Foot,Volley,Raphinha,Pass (Dead),,Fouled
27,68,Liam Cooper,Leeds United,0.07,,Off Target,10.0,Head,,Jack Harrison,Pass (Dead),Liam Cooper,Shot
28,70,Leander Dendoncker,Wolves,0.07,,Blocked,9.0,Head,,João Moutinho,Pass (Dead),Nélson Semedo,Pass (Dead)
29,85,João Moutinho,Wolves,0.03,,Off Target,25.0,Right Foot,,Willian José,Pass (Live),Pedro Neto,Take-On
30,89,Tyler Roberts,Leeds United,0.02,,Blocked,29.0,Right Foot,,Ezgjan Alioski,Pass (Dead),,
31,90,Fábio Silva,Wolves,0.04,,Blocked,17.0,Right Foot,,,,,
32,90+3,Hélder Costa,Leeds United,0.3,0.19,Saved,14.0,Right Foot,,Raphinha,Pass (Live),Pascal Struijk,Pass (Live)
33,90+4,Raphinha,Leeds United,0.09,,Saved off Target,8.0,Head,,Luke Ayling,Pass (Live),Pablo Hernández,Pass (Live)
0,6.0,Marcos Alonso,Chelsea,0.07,,Off Target,13.0,Left Foot,Volley,Reece James,Pass (Live),Mason Mount,Pass (Live)
1,29.0,Antonio Rüdiger,Chelsea,0.02,0.05,Saved,36.0,Right Foot,,Mateo Kovačić,Pass (Live),Timo Werner,Pass (Live)
2,33.0,Takumi Minamino,Southampton,0.39,0.47,Goal,11.0,Right Foot,,Nathan Redmond,Pass (Live),Oriol Romeu,Pass (Live)
3,39.0,Kurt Zouma,Chelsea,0.07,0.25,Saved,10.0,Head,,Marcos Alonso,Pass (Dead),Timo Werner,Fouled
4,,,,,,,,,,,,,
5,51.0,Timo Werner,Chelsea,0.06,,Off Target,10.0,Left Foot,,Marcos Alonso,Pass (Live),Mateo Kovačić,Pass (Live)
6,54.0,Mason Mount (pen),Chelsea,0.79,0.97,Goal,13.0,Right Foot,,Mason Mount,Fouled,Mason Mount,Take-On
7,59.0,Marcos Alonso,Chelsea,0.08,,Blocked,27.0,Left Foot,Free kick,Mason Mount,Fouled,,
8,71.0,Jan Bednarek,Southampton,0.09,,Off Target,8.0,Head,,James Ward-Prowse,Pass (Dead),,
9,71.0,Jannik Vestergaard,Southampton,0.04,,Woodwork,10.0,Head,,Jan Bednarek,Shot,,
10,71.0,Danny Ings,Southampton,0.07,,Off Target,8.0,Left Foot,Volley,Jannik Vestergaard,Shot,,
11,78.0,Antonio Rüdiger,Chelsea,0.06,,Blocked,9.0,Head,,Mason Mount,Pass (Dead),Marcos Alonso,Pass (Live)
12,84.0,Reece James,Chelsea,0.06,,Off Target,9.0,Right Foot,,Mason Mount,Pass (Live),Mason Mount,Take-On
13,88.0,Mason Mount,Chelsea,0.01,,Off Target,30.0,Right Foot,,Hakim Ziyech,Pass (Live),N'Golo Kanté,Pass (Live)
0,4.0,Matheus Pereira,West Brom,0.05,0.22,Saved,32.0,Left Foot,Free kick,Okay Yokuşlu,Fouled,Okay Yokuşlu,Fouled
1,9.0,Conor Townsend,West Brom,0.02,,Off Target,35.0,Left Foot,,,,,
2,9.0,Jay Rodriguez,Burnley,0.27,,Off Target,10.0,Head,,Matthew Lowton,Pass (Live),Josh Brownhill,Pass (Live)
3,15.0,Darnell Furlong,West Brom,0.03,,Off Target,23.0,Left Foot,,Conor Gallagher,Pass (Live),Conor Gallagher,Take-On
4,22.0,Matheus Pereira,West Brom,0.02,,Off Target,28.0,Left Foot,,Mbaye Diagne,Pass (Live),Matt Phillips,Pass (Live)
5,23.0,Matheus Pereira,West Brom,0.03,0.46,Saved,31.0,Left Foot,,Mbaye Diagne,Pass (Live),Ainsley Maitland-Niles,Pass (Live)
6,24.0,Josh Brownhill,Burnley,0.05,,Off Target,12.0,Head,,Ashley Westwood,Pass (Live),Matthew Lowton,Pass (Live)
7,28.0,Matheus Pereira,West Brom,0.11,,Blocked,21.0,Left Foot,Free kick,Ainsley Maitland-Niles,Fouled,Matheus Pereira,Pass (Live)
8,,,,,,,,,,,,,
9,50.0,Jay Rodriguez,Burnley,0.07,0.02,Saved,13.0,Right Foot,"Deflected, Volley",Dwight McNeil,Pass (Live),Charlie Taylor,Pass (Live)
10,57.0,Matthew Lowton,Burnley,0.04,,Off Target,12.0,Head,,Ashley Westwood,Pass (Live),Jack Cork,Pass (Live)
11,58.0,Matheus Pereira,West Brom,0.03,,Off Target,32.0,Left Foot,,Okay Yokuşlu,Pass (Live),Ainsley Maitland-Niles,Pass (Live)
12,62.0,Josh Brownhill,Burnley,0.05,,Off Target,34.0,Right Foot,Free kick,Josh Brownhill,Fouled,Jack Cork,Pass (Live)
13,71.0,Ainsley Maitland-Niles,West Brom,0.05,,Off Target,16.0,Right Foot,,Matheus Pereira,Pass (Live),Darnell Furlong,Pass (Live)
14,72.0,Mbaye Diagne,West Brom,0.73,,Woodwork,7.0,Left Foot,,Mbaye Diagne,Take-On,Matheus Pereira,Pass (Live)
15,72.0,Jack Cork,Burnley,0.02,,Blocked,33.0,Right Foot,,Josh Brownhill,Pass (Live),Ashley Westwood,Pass (Live)
16,78.0,Matheus Pereira,West Brom,0.51,,Blocked,5.0,Left Foot,Deflected,Ainsley Maitland-Niles,Pass (Live),Matheus Pereira,Pass (Live)
0,3,Richarlison,Everton,0.32,0.82,Goal,14.0,Right Foot,,James Rodríguez,Pass (Live),Abdoulaye Doucouré,Pass (Live)
1,11,Georginio Wijnaldum,Liverpool,0.06,,Off Target,8.0,Head,,Trent Alexander-Arnold,Pass (Dead),Andrew Robertson,Pass (Live)
2,17,James Rodríguez,Everton,0.05,0.3,Saved,34.0,Left Foot,Free kick,James Rodríguez,Fouled,Mason Holgate,Pass (Live)
3,19,Roberto Firmino,Liverpool,0.06,,Blocked,17.0,Right Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
4,20,Jordan Henderson,Liverpool,0.04,0.3,Saved,22.0,Right Foot,Volley,Andrew Robertson,Pass (Live),Thiago Alcántara,Pass (Live)
5,21,Trent Alexander-Arnold,Liverpool,0.03,0.24,Saved,28.0,Right Foot,,Sadio Mané,Pass (Live),Curtis Jones,Pass (Live)
6,31,Trent Alexander-Arnold,Liverpool,0.06,,Off Target,26.0,Right Foot,Free kick,Sadio Mané,Fouled,Roberto Firmino,Pass (Live)
7,33,Séamus Coleman,Everton,0.23,0.18,Saved,9.0,Head,,Lucas Digne,Pass (Live),André Gomes,Pass (Live)
8,34,Abdoulaye Doucouré,Everton,0.03,,Off Target,21.0,Left Foot,,Séamus Coleman,Shot,,
9,34,Lucas Digne,Everton,0.01,,Off Target,29.0,Left Foot,,Abdoulaye Doucouré,Shot,,
10,35,Curtis Jones,Liverpool,0.03,,Off Target,27.0,Right Foot,,Mohamed Salah,Pass (Live),Curtis Jones,Pass (Live)
11,38,Nathaniel Phillips,Liverpool,0.06,,Off Target,8.0,Head,,Andrew Robertson,Pass (Dead),Georginio Wijnaldum,Fouled
12,,,,,,,,,,,,,
13,47,Sadio Mané,Liverpool,0.06,0.14,Saved,12.0,Head,,Andrew Robertson,Pass (Live),Curtis Jones,Pass (Live)
14,50,Sadio Mané,Liverpool,0.3,,Off Target,8.0,Head,,Curtis Jones,Pass (Live),Andrew Robertson,Pass (Live)
15,56,Roberto Firmino,Liverpool,0.03,0.22,Saved,26.0,Right Foot,,Thiago Alcántara,Tackle,,
16,64,Gylfi Sigurðsson,Everton,0.04,0.08,Saved,17.0,Left Foot,Deflected,Abdoulaye Doucouré,Pass (Live),Séamus Coleman,Pass (Live)
17,69,Mohamed Salah,Liverpool,0.4,0.32,Saved,5.0,Left Foot,,Xherdan Shaqiri,Pass (Live),Roberto Firmino,Pass (Live)
18,73,Roberto Firmino,Liverpool,0.04,,Off Target,22.0,Left Foot,,Trent Alexander-Arnold,Take-On,Andrew Robertson,Pass (Live)
19,81,Dominic Calvert-Lewin,Everton,0.3,0.25,Saved,20.0,Right Foot,,Tom Davies,Pass (Live),,
20,83,Gylfi Sigurðsson (pen),Everton,0.79,0.99,Goal,13.0,Right Foot,,Dominic Calvert-Lewin,Fouled,Dominic Calvert-Lewin,Shot
21,85,Roberto Firmino,Liverpool,0.09,,Blocked,17.0,Right Foot,,Roberto Firmino,Take-On,Roberto Firmino,Take-On
22,90+2,Georginio Wijnaldum,Liverpool,0.03,0.09,Saved,22.0,Right Foot,,Georginio Wijnaldum,Take-On,Roberto Firmino,Pass (Live)
23,90+3,Nathaniel Phillips,Liverpool,0.07,,Off Target,10.0,Head,,Trent Alexander-Arnold,Pass (Dead),Georginio Wijnaldum,Shot
24,90+6,Gylfi Sigurðsson,Everton,0.03,,Off Target,25.0,Right Foot,,,,,
0,8,Ademola Lookman,Fulham,0.02,,Blocked,27.0,Right Foot,,Antonee Robinson,Pass (Live),Harrison Reed,Pass (Live)
1,16,Andre-Frank Zambo Anguissa,Fulham,0.02,,Off Target,31.0,Right Foot,,Joachim Andersen,Pass (Live),Antonee Robinson,Pass (Live)
2,18,Ademola Lookman,Fulham,0.03,0.02,Saved,30.0,Right Foot,,Antonee Robinson,Pass (Live),Tosin Adarabioyo,Pass (Live)
3,19,Ruben Loftus-Cheek,Fulham,0.03,,Off Target,19.0,Left Foot,,Ruben Loftus-Cheek,Tackle,,
4,36,Ivan Cavaleiro,Fulham,0.04,,Off Target,14.0,Left Foot,,Ademola Lookman,Pass (Live),Ruben Loftus-Cheek,Pass (Live)
5,42,Harrison Reed,Fulham,0.03,0.12,Saved,24.0,Right Foot,,Ruben Loftus-Cheek,Pass (Live),Ademola Lookman,Pass (Live)
6,45,Ruben Loftus-Cheek,Fulham,0.06,,Off Target,10.0,Head,,Ademola Lookman,Pass (Dead),Ademola Lookman,Pass (Live)
7,,,,,,,,,,,,,
8,47,Ivan Cavaleiro,Fulham,0.03,0.23,Saved,23.0,Left Foot,,Ola Aina,Pass (Live),Andre-Frank Zambo Anguissa,Pass (Live)
9,53,Ruben Loftus-Cheek,Fulham,0.44,,Blocked,9.0,Left Foot,Deflected,Ruben Loftus-Cheek,Take-On,Josh Maja,Pass (Live)
10,54,Andre-Frank Zambo Anguissa,Fulham,0.05,,Off Target,29.0,Right Foot,,Josh Maja,Pass (Live),Antonee Robinson,Pass (Live)
11,61,Ademola Lookman,Fulham,0.27,0.22,Goal,11.0,Right Foot,,Joachim Andersen,Pass (Live),Joachim Andersen,Pass (Live)
12,65,Enda Stevens,Sheffield Utd,0.35,0.34,Saved,12.0,Left Foot,,Billy Sharp,Pass (Live),Oliver McBurnie,Pass (Live)
13,66,Ethan Ampadu,Sheffield Utd,0.06,,Off Target,9.0,Right Foot,Volley,Enda Stevens,Shot,,
14,73,Ola Aina,Fulham,0.02,0.09,Saved,30.0,Right Foot,,Ruben Loftus-Cheek,Pass (Live),Ademola Lookman,Pass (Live)
15,74,Andre-Frank Zambo Anguissa,Fulham,0.03,,Off Target,25.0,Right Foot,,Ademola Lookman,Pass (Live),Ola Aina,Pass (Live)
16,88,Kean Bryan,Sheffield Utd,0.06,,Off Target,14.0,Head,,David McGoldrick,Fouled,Enda Stevens,Pass (Live)
17,88,Jayden Bogle,Sheffield Utd,0.45,0.53,Saved,4.0,Right Foot,,Kean Bryan,Shot,,
18,90+5,Ruben Loftus-Cheek,Fulham,0.06,,Blocked,15.0,Right Foot,,Ola Aina,Pass (Live),Bobby Reid,Pass (Live)
19,90+5,Mario Lemina,Fulham,0.06,,Blocked,17.0,Right Foot,,Mario Lemina,Pass (Live),Kenny Tete,Pass (Live)
0,5,Michail Antonio,West Ham,0.7,0.88,Saved,4.0,Right Foot,Volley,Jarrod Bowen,Pass (Live),Tomáš Souček,Pass (Live)
1,5,Michail Antonio,West Ham,0.9,0.98,Goal,2.0,Left Foot,,Michail Antonio,Shot,,
2,13,Harry Kane,Tottenham,0.06,,Off Target,17.0,Right Foot,,Érik Lamela,Pass (Live),Érik Lamela,Take-On
3,16,Harry Kane,Tottenham,0.12,,Blocked,10.0,Left Foot,Volley,Eric Dier,Pass (Live),,
4,20,Harry Kane,Tottenham,0.07,,Off Target,11.0,Head,,Pierre Højbjerg,Pass (Live),Davinson Sánchez,Pass (Live)
5,25,Érik Lamela,Tottenham,0.03,,Blocked,27.0,Right Foot,,Son Heung-min,Pass (Live),Eric Dier,Pass (Live)
6,28,Son Heung-min,Tottenham,0.05,,Blocked,26.0,Right Foot,Free kick,,Fouled,Tanguy Ndombele,Pass (Live)
7,28,Lucas Moura,Tottenham,0.02,,Off Target,25.0,Right Foot,,Son Heung-min,Pass (Live),Son Heung-min,Take-On
8,38,Craig Dawson,West Ham,0.06,0.08,Saved,11.0,Head,,Aaron Cresswell,Pass (Dead),Tomáš Souček,Pass (Live)
9,39,Sergio Reguilón,Tottenham,0.06,,Off Target,21.0,Right Foot,,Son Heung-min,Pass (Live),Tanguy Ndombele,Pass (Live)
10,43,Érik Lamela,Tottenham,0.05,0.12,Saved,23.0,Left Foot,,Sergio Reguilón,Pass (Live),Eric Dier,Pass (Live)
11,45+2,Harry Kane,Tottenham,0.05,0.14,Saved,18.0,Right Foot,,Pierre Højbjerg,Pass (Live),Pierre Højbjerg,Pass (Live)
12,45+3,Eric Dier,Tottenham,0.09,,Off Target,6.0,Head,,Érik Lamela,Pass (Dead),Harry Kane,Shot
13,,,,,,,,,,,,,
14,47,Jesse Lingard,West Ham,0.08,0.61,Goal,14.0,Left Foot,,Jesse Lingard,Take-On,Pablo Fornals,Pass (Live)
15,56,Davinson Sánchez,Tottenham,0.04,,Off Target,17.0,Right Foot,Volley,Harry Kane,Fouled,Eric Dier,Pass (Live)
16,59,Harry Kane,Tottenham,0.07,,Off Target,27.0,Right Foot,Free kick,Tanguy Ndombele,Fouled,Harry Kane,Pass (Live)
17,62,Gareth Bale,Tottenham,0.02,0.02,Saved,32.0,Left Foot,,,,,
18,64,Lucas Moura,Tottenham,0.05,0.46,Goal,7.0,Head,,Gareth Bale,Pass (Dead),,
19,71,Lucas Moura,Tottenham,0.06,,Off Target,21.0,Right Foot,,Son Heung-min,Pass (Live),Gareth Bale,Pass (Live)
20,73,Harry Kane,Tottenham,0.04,,Off Target,21.0,Left Foot,,Lucas Moura,Pass (Live),Gareth Bale,Pass (Live)
21,79,Gareth Bale,Tottenham,0.06,,Woodwork,21.0,Left Foot,Volley,Harry Kane,Pass (Live),,
22,86,Gareth Bale,Tottenham,0.05,,Off Target,11.0,Head,,Matt Doherty,Pass (Live),Lucas Moura,Pass (Live)
23,86,Eric Dier,Tottenham,0.04,,Off Target,26.0,Right Foot,,Dele Alli,Pass (Live),Son Heung-min,Pass (Live)
24,90+3,Son Heung-min,Tottenham,0.04,,Off Target,21.0,Right Foot,,Dele Alli,Pass (Live),Son Heung-min,Pass (Live)
0,1,Ricardo Pereira,Leicester City,0.05,0.03,Saved,19.0,Left Foot,,Youri Tielemans,Pass (Live),Ricardo Pereira,Pass (Live)
1,4,Luke Thomas,Leicester City,0.03,,Blocked,22.0,Left Foot,,Youri Tielemans,Pass (Live),Ricardo Pereira,Pass (Live)
